GEOID,ID,BG_LA_pct,BG_FA_pct
250235001011,1848,1,0.8651054266945776
250235001012,1848,0.9991619175401277,0.9971656198102802
250235001012,1849,8.380824598721411e-4,0.0028343801900080037
250235001013,1848,3.222139501278331e-4,8.087962235050944e-4
250235001013,1849,0.9996777860498721,0.999191203776472
250235001031,1851,0.6473991878273634,0.6380596512655501
250235001031,1852,0.3526008121726366,0.36191310970085755
250235001031,1859,0,2.7239033361410813e-5
250235001032,1851,0.049383769592512033,0.07254412215795374
250235001032,1852,0.950616230407488,0.9209851070184484
250235001041,1849,0.659211959326493,0.6386480090611358
250235001041,1850,0.190246583571651,0.20517748048268267
250235001041,1853,0.15054145710185599,0.1561745104555224
250235001042,1850,0.8749596938732969,0.8474694772640586
250235001042,1851,0.1250403061267032,0.15253052273610274
250235001043,1850,0.00420601597119677,0.005359544325799692
250235001043,1851,0.9957939840288033,0.9945988005096507
250235001043,1859,0,4.165516469220825e-5
250235001044,1849,1.0834046995503782e-5,0.0013020595594512767
250235001044,1850,0.9999891659530045,0.9986979404405264
250235011011,1859,0.935087853096995,0.9376087629365645
250235011011,1860,0.06491214690300504,0.062329370152603134
250235011012,1858,0.017698138182171665,0.01789034891147545
250235011012,1859,0.6008974779447552,0.6015855215892654
250235011012,1860,0.3628708047428344,0.3626876644399515
250235011012,1861,0.01853117929840822,0.017834155493598527
250235011012,1868,2.399831830415234e-6,2.309565588464352e-6
250235011013,1857,3.346048280366489e-7,3.346048280367062e-7
250235011013,1858,0.1279591667102389,0.12795916671027513
250235011013,1860,0.12264047851685947,0.12264047851688552
250235011013,1861,0.7493950995883004,0.7493950995884797
250235011013,1868,4.920579773129721e-6,4.920579773253425e-6
250235011021,1857,0.039141206858282075,0.03914120685829074
250235011021,1858,4.0708654084520015e-15,4.123219005122835e-15
250235011021,1861,0.960812518291234,0.9608125182914122
250235011021,1862,3.214715294751635e-5,3.2147152946720876e-5
250235011021,1868,1.4127697532325645e-5,1.4127697532996318e-5
250235011022,1853,0.11972672257454588,0.11582309596535056
250235011022,1854,0.004734244162600708,0.004579886629958702
250235011022,1855,0.11609068487724192,0.11230560935840435
250235011022,1856,8.528241130650498e-5,8.250182328979516e-5
250235011022,1857,0.5422649060509778,0.5245846449448639
250235011022,1858,0.20769050718657325,0.23352334009434142
250235011022,1861,0.009407652736753935,0.009100921183729372
250235011023,1853,0.9998978949978274,0.9998982283779444
250235011023,1857,4.891404825353806e-7,4.875434038855591e-7
250235011023,1858,1.0161586169002349e-4,1.0128407862745507e-4
250235011024,1853,0.04685683359168846,0.05865970176520865
250235011024,1854,0.08571267593252628,0.08891962626098003
250235011024,1855,0.02139449589971216,0.02084594400184748
250235011024,1856,0.4995274577282319,0.49126655257265167
250235011024,1857,3.943048255667925e-5,3.8419490470344304e-5
250235011024,1861,0.2057654843631774,0.20048968597594416
250235011024,1862,0.14070362200210715,0.13977882143923243
250235012011,1860,0.12347028436008647,0.12299639300863292
250235012011,1861,3.4341610934250114e-6,3.420980437665828e-6
250235012011,1862,8.431502387211118e-6,8.399141434566396e-6
250235012011,1863,5.346410460658886e-4,5.325890400374095e-4
250235012011,1867,5.220749612454028e-6,5.200711851326313e-6
250235012011,1868,0.8759779881807546,0.8764539971174727
250235012012,1856,0.003405347339356881,0.003328608075334974
250235012012,1861,1.0182786341349411e-5,9.953317963753228e-6
250235012012,1862,0.8770756544574736,0.8715383359513975
250235012012,1863,0.11937766734731863,0.12499360377277503
250235012012,1868,1.3114806950942769e-4,1.2819265693920706e-4
250235012031,1859,9.006289472218517e-7,8.894390418538614e-7
250235012031,1860,0.11468445886608279,0.11325955658518753
250235012031,1867,1.5352877884688602e-6,1.5162125355078018e-6
250235012031,1868,0.8853096833816725,0.886719752208505
250235012031,1906,7.095511950224891e-7,7.007353439047669e-7
250235012031,1912,2.7122843139999144e-6,2.6785854153023863e-6
250235012032,1863,0.5743083102052499,0.5734677574121748
250235012032,1867,0.4256792071049736,0.42652006788796976
250235012032,1868,1.2482689776514913e-5,1.2174699902123392e-5
250235012041,1863,0.13076698174470322,0.12886348815840792
250235012041,1864,0.2810349134642819,0.29402591562313696
250235012041,1865,0.06324273256356348,0.06146026691533931
250235012041,1866,0.2522431872049199,0.24513383569581573
250235012041,1867,0.27260384779049,0.2704072195989088
250235012041,1868,3.0096011526212346e-7,2.9247770066713094e-7
250235012041,1891,3.2832845785921836e-5,3.1907468000608466e-5
250235012041,1892,3.167732543632336e-6,4.645739888949418e-6
250235012041,1902,1.4046571745214055e-6,1.3883362545781704e-6
250235012041,1904,5.713792590225419e-6,5.552752126786921e-6
250235012041,1906,6.491724383201857e-5,6.30875828977413e-5
250235012042,1862,0.6731327397677673,0.6731103867417181
250235012042,1863,0.16246287971542775,0.1624574847364359
250235012042,1864,0.16440438051680487,0.16439892106551315
250235012043,1862,7.116017762288941e-7,7.116017754355426e-7
250235012043,1864,0.9999992883982237,0.9999992883981293
250235021011,1887,0.3434220376887644,0.3434220376887641
250235021011,1888,0.32026133417582087,0.3202613341758041
250235021011,1889,1.1917971942425616e-5,1.1917971942481076e-5
250235021011,1890,0.3355563249913993,0.33555632499138643
250235021011,1893,7.483851720729038e-4,7.483851720659023e-4
