ID,tract_nonmin,tract_tot,tract_min_pct,BG_nonmin,BG_tot,BG_min_pct,diff_minpct
1758,256.13243528701815,478.19471243429876,0.46437627052973884,256.12663347599556,478.1856286747738,0.46437822862678757,1.958097048726515e-6
1759,1076.5027067930198,2458.9802034733975,0.5622157895893505,824.5135555082227,1880.9719857600064,0.5616555899023248,5.601996870256976e-4
1760,1651.2163070034235,3709.93085245396,0.5549199236661744,1526.599125182606,3684.4602972589446,0.5856654701047206,0.030745546438546212
1761,643.1019894499924,3969.8034865228124,0.8380015555849866,432.78189047143815,3750.660475305504,0.8846118188194076,0.04661026323442108
1762,445.5448586493906,4039.6310149785663,0.8897065457222819,631.6787764155337,3661.4644672890695,0.8274792007245053,0.0622273449977766
1763,310.711874846423,1823.8688474156281,0.8296413279459797,301.5417272893353,1766.7243319371057,0.8293215744876774,3.197534583022632e-4
1764,343.7966927034999,2923.0433411176373,0.8823839907306855,318.28539034002455,4414.9234874012245,0.9279069294749255,0.04552293874423996
1765,368.8059861001097,1353.518926183593,0.727520628662355,307.35046233228155,1362.6605094397,0.7744482501671248,0.04692762150476981
1766,1011.0117053185547,2818.79191395969,0.6413315575684553,1058.8669786317414,2322.814398566217,0.5441448187658304,0.09718673880262485
1767,368.7481204517006,827.2649065712011,0.5542562998591756,355.99314743880535,746.1525259127177,0.5228949375955765,0.03136136226359909
1768,399.5018979711331,917.3972217367143,0.5645268063763693,355.1458366629403,708.9655100487664,0.4990647194692003,0.06546208690716904
1769,1157.4694055613256,2382.555369099761,0.5141899237377762,1024.3977804267724,2369.3658450989224,0.5676489628877877,0.05345903915001149
1770,1103.0553310881164,2269.8168329538303,0.5140333285604137,1237.7945002964052,2283.9876141680925,0.4580555110640331,0.055977817496380644
1771,690.9497637193516,1831.8188455866439,0.6228067172777265,721.5739026350708,2875.739736515539,0.7490823340260326,0.12627561674830612
1772,1734.9383535322518,4585.676502695298,0.6216614162572269,1854.9847280526387,3841.016568726524,0.5170589100927381,0.10460250616448885
1773,374.8371921799018,1503.9581484121138,0.7507662081051546,223.010494684451,1086.6506571609784,0.794772594840097,0.04400638673494239
1774,1559.9624340645364,3387.71279689187,0.5395234107520102,1606.086336473479,3325.9076943438517,0.5170983430463683,0.0224250677056419
1775,176.7999504602283,907.0945698295543,0.8050920418436089,178.682101498853,1016.4755471172542,0.8242140679078811,0.019122026064272157
1776,609.9748057504394,1879.8989821289638,0.6755278812589972,586.7263083225384,1840.401665529648,0.6811966000075941,0.005668718748596868
1777,441.3457952535816,1483.2094147326263,0.7024386503552893,690.8642652974951,3111.4512152070197,0.7779607593006954,0.07552210894540612
1778,401.5636269421524,1062.7762816616184,0.6221560135738824,352.4342247973427,806.2487309409491,0.5628715912693256,0.05928442230455677
1779,1168.9180075990676,3171.803828349262,0.6314658563838669,1034.6819474167457,2528.4350435211795,0.5907816773588874,0.04068417902497945
1780,516.4349100184251,1577.8509497820944,0.672697278478841,427.39550535412224,1015.2436535352347,0.5790217413663554,0.09367553711248555
1781,312.29690252193546,1503.1861439506579,0.7922433600264834,359.459431456231,2112.592586866105,0.8298491466404955,0.03760578661401204
1782,901.2451525797512,4337.425140354129,0.7922165516599167,857.4990312881147,3698.342974195421,0.7681396676102857,0.02407688404963093
1783,1199.7659570408857,3743.4606259403877,0.6795035190895069,1196.6029381879418,3720.4859730017606,0.6783745599711268,0.0011289591183800685
1784,1586.611478963582,1762.7245953947272,0.09990960408180394,1689.5203925589126,1838.2681769910187,0.08091734725864907,0.018992256823154863
1785,1237.6608693110463,1374.981049007991,0.09987059806825505,1130.9498336105182,1275.5204431657935,0.11334244804141003,0.013471849973154981
1786,2394.8433634766293,2650.0437326850292,0.09630043687989653,2469.807168781071,2708.5701641409287,0.088150936062454055,0.008149500817442479
1787,2183.810943229693,2413.256940880037,0.09507731802759156,2112.527125153651,2378.4556259596116,0.1118072155324189,0.01672989750482734
1788,2232.4114645709615,2394.0886210945596,0.06753181778612716,1980.1102171853295,2116.7823403487146,0.06456597854121837,0.0029658392449087856
1789,1752.6705864373737,1901.4794453413629,0.07825951485753468,1537.7052061138274,1661.4689941486959,0.07449057940336856,0.0037689354541661224
1790,1648.7962352013135,1793.1354224686606,0.08049541906245505,2242.423654983512,2439.8502588350057,0.0809175084153575,4.2208935290244387e-4
1791,756.7636875952691,824.8644042606488,0.08255989264856267,631.3935076915888,696.5742172107091,0.09357324447080939,0.01101335182224672
1792,624.8080340062551,850.1197412400705,0.26503526068592764,0.03884061198335549,0.06710810141526939,0.4212232030972356,0.15618794241130796
1793,237.07542042368908,322.56196384702207,0.26502363268062124,116.30334709489695,205.6130786863191,0.43435822352367004,0.1693345908430488
1794,420.53646641694974,572.1768550881972,0.26502363268062124,91.21990520341717,161.2652383578887,0.4343486164018998,0.16932498372127858
1795,1262.7723031454193,1718.1382129167775,0.2650345044117909,1612.2898138518485,2308.494167073454,0.3015837610299029,0.036549256618112036
1796,1016.0697786665999,1381.7689208571926,0.26466012997580524,510.32681745666855,890.834942701201,0.4271365064450109,0.16247637646920565
1797,701.9000002194948,950.2946674548067,0.2613869947314261,2022.6033344379737,2287.210540244054,0.1156899206042683,0.14569707412715782
1798,173.16921605168181,232.55533543450304,0.25536339242385064,215.45331023487913,353.1052741428366,0.3898326476207634,0.13446925519691277
1799,851.8301558970713,1140.0607144471564,0.25282035851034057,698.2507211207152,916.8619803001678,0.2384342069761496,0.014386151534190983
1800,902.9535756877995,1202.428932831479,0.24905867529191528,874.2285375335028,1054.4210771131825,0.17089239156050906,0.07816628373140622
1801,403.4600882600937,537.2334953872225,0.24900421934918415,369.9420384003371,458.9939998269864,0.19401552408139677,0.05498869526778738
1802,518.6582474318926,690.62538942736,0.24900205614806015,497.1784958492869,602.6531069264913,0.17501711990687485,0.0739849362411853
1803,1162.7782702435718,1648.1905399285424,0.2945122289720312,1248.2032679444098,1864.457882045061,0.3305275061642595,0.0360152771922283
1804,1906.2205873237742,2391.8715195355417,0.20304223209533934,2734.7224771197934,3425.5135765733835,0.20166059307947737,0.0013816390158619685
1805,2742.778837521259,3441.4204782044703,0.20300967147371696,1866.7474425768303,2322.1986343288836,0.19612929962973602,0.006880371843980937
1806,1267.1133449616136,1896.3783751573833,0.3318246181453878,1234.1878500108096,1818.5183365953455,0.32132229564345627,0.010502322501931505
