GEOID,ID,TRACT_LA_pct
25001011300,4776,9.015986411479944e-5
25001011300,4778,3.4087316439035697e-14
25001011300,4781,5.135715884281686e-14
25001011400,4763,2.1489050917250693e-14
25001011400,4766,1.9555382508922768e-4
25001011400,4767,0.2750703858879226
25001011400,4768,4.6705277754806855e-14
25001011400,4769,3.379953157960024e-4
25001011400,4771,0.338995014628166
25001011400,4773,4.531451195778871e-15
25001011400,4775,7.404371677250076e-15
25001011400,4778,3.698520031630647e-15
25001011400,4779,1.1880731444582124e-14
25001011400,4780,0.18670091853568377
25001011400,4781,0.1987001318072468
25001011500,4725,5.6695443625876604e-15
25001011500,4732,0.198043405102352
25001011500,4733,8.620639607947867e-15
25001011500,4751,8.929011273248121e-15
25001011500,4752,4.5451845623391476e-6
25001011500,4755,1.2602606725901778e-7
25001011500,4756,2.918147833684825e-16
25001011500,4763,0.4291186353728847
25001011500,4766,2.6032755370661656e-4
25001011500,4767,2.8075002039591417e-14
25001011500,4773,2.9598356598803227e-15
25001011500,4777,0.09212332019764977
25001011500,4778,0.10082083402362564
25001011500,4779,0.17962880653909713
25001011600,4724,1.0107962918577245e-7
25001011600,4725,4.697734810561009e-4
25001011600,4733,0.3566342189639321
25001011600,4734,0.3863956343060451
25001011600,4752,8.67622352678229e-5
25001011600,4764,0.25641350993406964
25001011700,4732,3.913079870991107e-5
25001011700,4751,0.33848073763667436
25001011700,4752,0.3508377704745694
25001011700,4753,0.31064236109004584
25001011700,4763,5.150964339118194e-16
25001011801,4607,7.291881495690384e-6
25001011801,4613,0.6460590219948158
25001011801,4614,1.4134183794109377e-15
25001011801,4754,6.327418526803589e-6
25001011801,4772,0.35383261666001997
25001011801,4773,4.995300190661196e-8
25001011801,4774,9.435436700316764e-5
25001011801,4776,3.37725135305047e-7
25001011802,4606,8.151267622558588e-15
25001011802,4607,0.34780722413350595
25001011802,4608,4.1497362442116446e-14
25001011802,4613,4.1585885886875734e-5
25001011802,4615,5.894511710527904e-17
25001011802,4617,5.735359894343652e-14
25001011802,4754,0.15395112465747104
25001011802,4755,0.3710978091216035
25001011802,4756,1.5060477420398798e-14
25001011802,4763,6.204470483161621e-17
25001011802,4772,1.7939630210268654e-5
25001011802,4773,1.0946950319551825e-14
25001011802,4776,0.12698158902093792
25001011802,4777,6.266246776696759e-5
25001011802,4778,4.006508248436286e-5
25001012001,4608,1.69123906568561e-14
25001012001,4617,0.42891367945520725
25001012001,4618,2.38676763151337e-15
25001012001,4754,3.6589598124615344e-16
25001012001,4755,2.2131077696450036e-14
25001012001,4756,0.3038645073531748
25001012001,4757,1.9704619400666723e-15
25001012001,4758,3.6780286222534015e-14
25001012001,4759,0.125848271350213
25001012001,4760,0.14134925599506895
25001012001,4763,2.4281747884224236e-5
25001012001,4777,4.098371137187597e-9
25001012002,4617,3.3804403736444494e-14
25001012002,4618,4.437332232707511e-15
25001012002,4756,1.6482590993873457e-5
25001012002,4757,0.4592983826575776
25001012002,4758,0.28469577331808876
25001012002,4760,1.4229806318955968e-14
25001012002,4765,0.2559893614332873
25001012101,4605,4.494710084510429e-7
25001012101,4606,0.29438200935657205
25001012101,4607,1.8345431466384316e-15
25001012101,4608,0.39297324174648735
25001012101,4609,0.09755307799111967
25001012101,4610,2.111353801337212e-6
25001012101,4616,2.2257615924507513e-5
25001012101,4617,5.588561993000407e-15
25001012101,4618,0.08851538106007294
25001012101,4619,0.12655147140497577
25001012101,4758,9.172715733192158e-15
25001012101,4759,1.1788638368213623e-14
25001012101,4760,9.512445945532608e-15
25001012102,4605,1.087289709010038e-7
25001012102,4606,3.5991394139202895e-14
25001012102,4609,1.982348712916195e-5
25001012102,4610,0.15194541245955587
25001012102,4611,0.4163309762475362
25001012102,4612,0.18554142681266625
25001012102,4616,0.24614090260507224
25001012102,4619,2.1176137678757292e-5
25001012102,4702,1.7352135467161618e-7
25001012200,4605,2.946381830540765e-14
25001012200,4607,2.897572577839727e-14
25001012200,4613,7.454824506290429e-16
25001012200,4614,0.07398785036928364
25001012200,4615,0.11717816197120472
25001012200,4621,0.1615627628729907
25001012200,4636,0.6472712247864563
25001012200,4637,5.3557028689928606e-15
25001012502,4699,1.8109479539972447e-14
25001012502,4700,2.3613962085827902e-14
25001012502,4701,0.5110731263347434
25001012502,4702,4.784440672327219e-14
25001012502,4706,0.15619821884407392
25001012502,4707,0.148842296911818
25001012502,4708,0.18388635790927507
25001012601,4605,2.4552734171099265e-5
25001012601,4633,4.554278585734622e-6
25001012601,4634,0.4352442691827291
25001012601,4635,3.129599440153594e-5
25001012601,4698,0.5642092552366607
25001012601,4699,7.071815736395196e-5
25001012601,4700,3.595525529591525e-15
25001012601,4703,1.892323134173485e-4
25001012601,4710,2.2612210266705068e-4
25001012602,4699,0.23274664247446433
25001012602,4700,7.268109907055155e-15
25001012602,4702,4.1124305134562537e-14
25001012602,4707,8.3338664078493e-15
25001012602,4708,7.9038642391437e-14
25001012602,4709,0.27226634602579314
25001012602,4710,0.24146943559105705
25001012602,4711,0.2535117941551099
25001012602,4712,5.78175343978904e-6
25001012700,4634,1.880734390590841e-5
25001012700,4635,9.43370443460395e-5
25001012700,4640,7.871219213695682e-16
25001012700,4641,6.0553366503408985e-15
25001012700,4692,2.5218138717698098e-15
25001012700,4694,4.4903880191379784e-5
25001012700,4695,0.32416047480602606
25001012700,4700,0.27411966715715125
25001012700,4701,3.6153438497873615e-14
25001012700,4703,0.15172130619596186
25001012700,4704,0.2498405035723412
25001012700,4708,3.0881787703624955e-14
25001012800,4605,1.5068465542325256e-4
25001012800,4620,0.44953568266480787
25001012800,4633,0.3347803165466155
25001012800,4634,1.0383404019852705e-13
25001012800,4635,0.2152797120954254
25001012800,4636,2.491819983221047e-4
25001012800,4637,1.1003664799901344e-14
25001012800,4694,4.422039240781031e-6
25001012800,4698,3.9035155886828176e-14
25001012800,4703,1.5080314425802394e-16
25001012800,4705,1.11472613767397e-14
25001012900,4620,5.491179206590947e-14
25001012900,4635,3.0910391332718185e-6
25001012900,4639,3.071065937832999e-5
25001012900,4640,0.3906866012406647
25001012900,4641,1.2066684002446128e-5
25001012900,4694,0.28475613717806236
25001012900,4695,6.626206327698505e-5
25001012900,4705,0.324445131135427
25001013002,4639,1.2009104437723833e-5
25001013002,4640,1.6712229310743437e-5
25001013002,4641,0.18401591763068528
25001013002,4642,0.4607099420293545
25001013002,4643,3.1222013374358608e-15
25001013002,4692,0.16989816956821213
25001013002,4693,0.18534724943797787
25001013002,4695,1.8703720032331863e-14
25001013100,4620,1.3532738339586275e-14
25001013100,4636,1.2577070083093703e-14
25001013100,4637,0.4364397798196254
25001013100,4639,0.20726203532640697
25001013100,4641,7.840624581320192e-6
25001013100,4642,8.55181862193927e-6
25001013100,4643,6.954518564988489e-6
25001013100,4644,2.1582726698553457e-6
25001013100,4653,0.1430918352875798
25001013100,4654,0.21318084433190396
25001013100,4705,1.7887810347481673e-15
25001013100,4717,1.788781034748167e-14
25001013200,4639,5.50143292749948e-6
25001013200,4642,5.5033162500836575e-15
25001013200,4643,0.2972299695625873
25001013200,4644,0.4010723372912186
25001013200,4649,5.094345526636002e-5
25001013200,4652,0.00178573280514451
25001013200,4653,1.1478159372217097e-15
25001013200,4654,1.8553780054507747e-14
25001013200,4660,1.7657205435056246e-4
25001013200,4696,0.29967894339848006
25001013300,4645,2.7342245132402067e-14
25001013300,4655,0.4261091959157486
25001013300,4661,0.2342939068072543
25001013300,4662,4.4715638433412753e-14
25001013300,4715,4.2219542292483543e-14
25001013300,4716,0.3395968972768829
25001013400,4636,2.0646664632638068e-5
25001013400,4638,5.537649889869682e-14
25001013400,4647,1.0311097933219329e-6
25001013400,4661,2.4528104417489804e-15
25001013400,4662,0.1540457417704592
25001013400,4713,0.35627018589371856
25001013400,4714,0.1917685744090757
25001013400,4715,0.29789382015225785
25001013400,4716,4.830469818683016e-15
25001013500,4636,2.9826578263379024e-26
25001013500,4637,1.7397820355784584e-14
25001013500,4638,0.4618803958002059
25001013500,4647,3.6989416415110414e-8
25001013500,4649,2.1575423424874443e-5
25001013500,4653,5.0611004553708254e-14
25001013500,4659,0.31134717824386826
25001013500,4660,3.9919232758386326e-14
25001013500,4713,5.5839162231962665e-15
25001013500,4717,0.07220759158377311
25001013500,4718,0.1545432219591979
25001013600,4638,1.7204615502242992e-8
25001013600,4645,0.00311816183411347
25001013600,4646,0.14619838388881581
25001013600,4647,0.6134778060149838
25001013600,4648,0.23710234083172504
25001013600,4649,1.0329022567656428e-4
25001013600,4659,1.805422520344071e-14
25001013600,4661,3.730211818892709e-16
25001013600,4662,1.3042530199265904e-14
25001013600,4713,2.895025395860204e-26
25001013600,4718,3.82719732618392e-14
25001013700,2716,1.7130249290664329e-6
25001013700,2717,9.000526163101577e-6
25001013700,4425,1.436323247059342e-5
25001013700,4656,3.2383710612409146e-14
25001013700,4686,0.7184119928494694
25001013700,4687,0.06136262758769859
25001013700,4688,0.1224167600558011
25001013700,4689,0.0977835427234357
25001013800,2716,1.8543390577810168e-6
25001013800,2727,8.682076852355921e-7
25001013800,4645,3.978505064777158e-14
25001013800,4655,4.723805824102108e-4
25001013800,4656,0.55386636843934
25001013800,4657,0.2133945421218999
25001013800,4658,0.2322639848888061
25001013800,4686,1.4207610496350087e-9
25001013900,4622,5.848527961074885e-15
25001013900,4623,2.5440813762770897e-5
25001013900,4624,0.2001501904344483
25001013900,4625,0.4333140300341614
25001013900,4645,5.804202665920394e-14
25001013900,4690,0.09784263457874708
25001013900,4691,0.26866770413881647
25001014002,4622,0.15040143373793838
25001014002,4623,0.2694483051311424
25001014002,4624,1.1816237200305579e-15
25001014002,4625,3.377842317320554e-7
25001014002,4626,0.22977037419200225
25001014002,4627,5.911752552309253e-7
25001014002,4628,1.437131443317937e-4
25001014002,4629,0.35023105681834243
25001014002,4645,4.043762282534788e-6
25001014002,4691,1.4425447201794165e-7
25001014100,4623,0.00470876809381132
25001014100,4625,1.042088267245086e-15
25001014100,4626,1.1214633981009333e-6
25001014100,4627,1.055886623063838e-4
25001014100,4645,0.9941648022991646
25001014100,4646,1.593093846816447e-14
25001014100,4647,2.049745036209423e-5
25001014100,4648,7.081136127468065e-5
25001014100,4649,3.0568640136967285e-4
25001014100,4650,2.0379607832571645e-4
25001014100,4651,4.1778474748848385e-4
25001014100,4655,5.4244918992271226e-15
25001014100,4658,1.1434424751438854e-6
25001014100,4661,1.3434489283132597e-15
25001014300,4627,1.3769150519043935e-4
25001014300,4628,0.1312415247881919
25001014300,4675,0.18674171212043988
25001014300,4676,0.2793499921534466
25001014300,4677,0.19014675422454913
25001014300,4678,1.017853485870308e-4
25001014300,4684,0.21228053985959505
25001014402,4627,0.4955811619479392
25001014402,4628,1.4092639821640334e-6
25001014402,4645,3.1051707122563925e-5
25001014402,4663,4.587329130427192e-14
25001014402,4671,6.225871532828016e-6
25001014402,4674,1.1170202664830862e-5
25001014402,4677,1.56756526326087e-5
25001014402,4678,0.3833063562625908
25001014402,4680,0.12102989887886198
25001014402,4681,4.8655402472448345e-9
25001014402,4682,3.3042392001837797e-15
25001014402,4683,2.831526913779112e-15
25001014402,4684,1.7045347080789938e-5
25001014500,4630,0.4010903977215687
25001014500,4631,1.432594965911533e-4
25001014500,4632,2.935746853619971e-4
25001014500,4645,2.810437961334364e-8
25001014500,4650,4.7518168933088434e-8
25001014500,4663,0.5010907882938557
25001014500,4665,5.170417110722858e-16
25001014500,4666,0.09735723654811164
25001014500,4681,1.6782452097459122e-14
25001014500,4685,2.4667631944926905e-5
25001014600,4630,4.710880341968485e-14
25001014600,4663,2.4546438836677524e-14
25001014600,4664,0.26520560670522336
25001014600,4665,0.1388377530138481
25001014600,4666,4.9484037205551306e-17
25001014600,4679,1.1999867144889349e-8
25001014600,4680,5.975162560204923e-16
25001014600,4681,0.25826486036342705
25001014600,4685,0.3376917679175621
25001014700,4664,6.315707400428925e-9
25001014700,4668,2.621760577305812e-6
25001014700,4670,0.19545343218913772
25001014700,4671,0.39733706145997505
25001014700,4678,4.128053060346824e-5
25001014700,4679,0.4070207156117206
25001014700,4680,1.3007683253454809e-5
25001014700,4681,9.281418226635652e-5
25001014700,4683,3.905839835737587e-5
25001014700,4685,1.868401258766973e-9
25001014800,4667,0.18722044597952547
25001014800,4668,0.2774769360578735
25001014800,4669,2.725849359479404e-5
25001014800,4670,1.6751335794131765e-5
25001014800,4671,5.170568166121461e-8
25001014800,4674,2.7888149529593564e-4
25001014800,4678,0.00146494394507951
25001014800,4682,0.261420498883404
25001014800,4683,0.272094232103751
25001014900,4667,2.8235501591216463e-6
25001014900,4669,0.0764681420614584
25001014900,4672,0.2331329330426192
25001014900,4673,0.31417949343168544
25001014900,4674,0.3756404249551375
25001014900,4678,5.714290998604153e-4
25001014900,4682,4.753859079908782e-6
25001015001,4644,1.2858177222051271e-5
25001015001,4645,2.6159115807410345e-5
25001015001,4648,3.4547900337593702e-6
25001015001,4649,0.6414764718116126
25001015001,4651,5.021983805848632e-7
25001015001,4652,1.529235964782153e-5
25001015001,4653,1.5014950884126402e-15
25001015001,4659,4.262668922134599e-6
25001015001,4660,0.3584609988783722
25001015002,4631,2.6357657215123545e-5
25001015002,4645,0.00171827632600288
25001015002,4649,1.9246352446123415e-5
25001015002,4650,0.4475448336381239
25001015002,4651,0.5506843450261749
25001015002,4652,6.8854481823374866e-6
25001015002,4663,5.555185464336595e-8
25001015100,4630,4.1658722935341864e-4
25001015100,4631,0.6342271852044375
25001015100,4632,4.459270024101045e-8
25001015100,4644,5.509529073561954e-5
25001015100,4649,6.63694204593118e-5
25001015100,4650,6.674202564988782e-9
25001015100,4651,6.997590287409658e-5
25001015100,4652,0.3650086842595714
25001015100,4663,3.7923130058951076e-15
25001015100,4696,1.5605142566199365e-4
25001015200,4630,7.133227816887282e-4
25001015200,4631,2.0660249170252733e-8
25001015200,4632,0.5612756855755654
25001015200,4697,0.4380109709824967
25001015300,4605,0.8498427546913678
25001015300,4606,4.0973849641169094e-14
25001015300,4610,9.265797468295334e-15
25001015300,4612,1.155958031218722e-4
25001015300,4615,2.7653715293477666e-15
25001015300,4620,8.042222929037407e-15
25001015300,4621,9.2234518679837885e-08
25001015300,4633,5.093876500990078e-4
25001015300,4698,1.15812173253683e-4
25001015300,4701,8.244093564947178e-15
25001015300,4702,0.08456177173856678
25001015300,4706,2.1843324830201924e-14
25001015300,4707,4.165535256807913e-15
25001015300,4709,2.756838980585969e-15
25001015300,4710,4.446143306152333e-8
25001015300,4711,5.178729136239312e-5
25001015300,4712,0.06480275395617859
25001990000,4428,0
25001990000,4429,0
25001990000,4613,0
25001990000,4614,0
25001990000,4629,1.4717839571451776e-22
25001990000,4632,1.8710941329639368e-10
25001990000,4636,0
25001990000,4655,3.784085114148908e-13
25001990000,4665,0
25001990000,4667,0
25001990000,4668,0
25001990000,4670,0
25001990000,4673,0
25001990000,4679,0
25001990000,4697,1.0509101338309713e-11
25001990000,4715,0
25001990000,4719,1.3469766775792663e-18
25001990000,4734,0
25001990000,4738,0
25001990000,4742,1.3929497760341214e-10
25001990000,4769,8.091217872276484e-11
25001990000,4770,0
25001990000,4771,4.1740096103809105e-11
25001990000,4774,1.2346218677179694e-15
25001990000,4775,0
25001990000,4782,0.9999999995400546
25003900100,6025,0.19376626426907473
25003900100,6026,0.17722004651894305
25003900100,6027,3.8584404023823814e-14
25003900100,6030,1.423663212907676e-13
25003900100,6038,0.41760112807086863
25003900100,6039,0.21141198042983553
25003900100,6048,1.0824756552661117e-13
25003900100,6069,1.3730735796248132e-14
25003900100,6075,1.6637797606215677e-13
25003900100,6079,4.7608918568775457e-14
25003900100,6098,6.952559674937227e-15
25003900100,6105,1.151086038896892e-15
25003900100,6109,5.807107116496384e-7
25003900100,6125,4.1387397618034764e-14
25003900200,6027,0.15564101243606374
25003900200,6028,0.13822335483264556
25003900200,6029,0.14925390788463533
25003900200,6030,0.13543282069941787
25003900200,6031,0.13764893817769777
25003900200,6039,7.818061226219586e-14
25003900200,6048,0.2837999659686391
25003900200,6057,2.6466941838901752e-14
25003900200,6069,4.109591277214008e-14
25003900200,6075,5.80049703880808e-14
25003900200,6099,7.104956642737933e-14
25003900200,6115,5.0282737951023136e-14
25003900200,6116,4.819842355312065e-13
25003900200,6120,9.357323558856813e-14
25003900300,6027,2.0694024264889015e-14
25003900300,6028,4.7372308226592544e-14
25003900300,6031,4.831508884448211e-14
25003900300,6057,0.37077672845890375
25003900300,6068,0.4400934709649982
25003900300,6069,0.18912980057566048
25003900300,6076,2.4217325406061335e-14
25003900300,6086,4.014154783388374e-16
25003900300,6105,7.436749914487936e-15
25003900300,6111,2.280115440150203e-13
25003900300,6120,6.11419154901366e-14
25003900400,6068,5.2621574373774604e-14
25003900400,6069,8.994259098779064e-15
25003900400,6076,0.3860872181290407
25003900400,6086,0.13030442228694983
25003900400,6087,0.30717428608054564
25003900400,6088,3.531028895802267e-7
25003900400,6093,2.530994988959194e-6
25003900400,6094,0.1273773498445795
25003900400,6095,0.04871052575090827
25003900400,6096,1.3659803418742899e-14
25003900400,6105,1.3225279797491512e-14
25003900400,6106,3.4331380995552017e-4
25003900400,6111,5.358317198541394e-14
25003900500,6007,4.900966732531524e-5
25003900500,6085,5.0229282652016266e-15
25003900500,6086,2.6419265923450685e-14
25003900500,6087,1.8847840771871694e-14
25003900500,6096,0.9119212884345133
25003900500,6097,0.08802970189802291
25003900500,6104,7.907958969411432e-15
25003900500,6106,6.311748958358256e-15
25003900500,6107,2.0895200201016574e-14
25003900500,6108,2.5958584344215676e-14
25003900500,6117,6.358279854475185e-15
25003900500,6119,1.828741340427553e-14
25003900500,6136,2.5789941980388572e-15
25003900600,6025,6.257190758452827e-14
25003900600,6026,1.1479485802037728e-13
25003900600,6038,1.3300044128957736e-13
25003900600,6069,2.6124598699986834e-14
25003900600,6079,4.037220607154085e-14
25003900600,6086,4.9011609752862574e-14
25003900600,6096,6.81398398100598e-14
25003900600,6098,0.08793888777383843
25003900600,6104,0.18011517725156678
25003900600,6105,0.2894466218981797
25003900600,6106,0.2248405026197326
25003900600,6119,3.57803869987604e-6
25003900600,6125,0.21765523241748863
25003900700,6063,1.40269462226859e-13
25003900700,6079,2.343236120721269e-28
25003900700,6091,6.36535620215452e-14
25003900700,6107,0.606333010253362
25003900700,6108,0.17335160760455606
25003900700,6117,0.12390578543455824
25003900700,6119,0.0964095891566847
25003900700,6125,7.550635059660872e-9
25003900800,6042,1.776341620583163e-4
25003900800,6054,3.824897740505391e-5
25003900800,6058,1.7429230722138832e-4
25003900800,6063,0.4410563425424174
25003900800,6064,0.30949624572560436
25003900800,6065,0.03415584982134886
25003900800,6074,0.17930428756355532
25003900800,6091,0.00300009762090309
25003900800,6092,3.418540179399378e-15
25003900800,6099,9.70156579783616e-16
25003900800,6103,2.2655679666623175e-15
25003900800,6107,1.6932870449490383e-5
25003900800,6109,3.4525056842315802e-15
25003900800,6110,3.4533087967095424e-15
25003900800,6118,0.03258006840902244
25003900800,6126,2.4799020942588607e-17
25003900800,6136,6.95946616943116e-16
25003900900,6025,4.220944342373795e-15
25003900900,6038,2.3706673703743228e-15
25003900900,6048,4.163123186998811e-15
25003900900,6063,1.718665897339251e-5
25003900900,6065,5.2732893701984944e-14
25003900900,6074,8.152782907872672e-15
25003900900,6075,0.0904471824299367
25003900900,6079,0.07815095554181711
25003900900,6091,0.40426943069902016
25003900900,6099,2.6776784491527923e-14
25003900900,6109,0.24183137612144792
25003900900,6118,1.0158454234942412e-14
25003900900,6119,3.1302476263355316e-15
25003900900,6126,0.185283868548693
25003901100,6031,3.225710500089769e-15
25003901100,6056,1.9224521487980185e-4
25003901100,6057,5.1867953038976085e-15
25003901100,6068,5.420371981886005e-15
25003901100,6076,2.2027625812256848e-14
25003901100,6085,5.4866537044905886e-15
25003901100,6102,1.096864406946145e-15
25003901100,6111,0.8195630021895766
25003901100,6112,2.1167232621931312e-8
25003901100,6114,0.05012106363651657
25003901100,6115,0.05291648519901024
25003901100,6116,1.2140210944127093e-13
25003901100,6120,0.07720718259262033
25003911100,6007,4.679200506954468e-4
25003911100,6011,1.9276906401377236e-5
25003911100,6076,9.934134592569364e-15
25003911100,6085,0.8537135447961592
25003911100,6087,3.244720079189649e-16
25003911100,6088,0.04717825919500196
25003911100,6089,9.961512621220373e-6
25003911100,6090,1.0607517294775292e-4
25003911100,6093,0.09849701681761304
25003911100,6102,1.113631505356409e-14
25003911100,6111,7.945548538574465e-6
25003912100,6054,0.3256049414651953
25003912100,6055,0.01949858350426237
25003912100,6056,0.02073634883904449
25003912100,6058,2.6421334064750512e-9
25003912100,6064,2.99514840083178e-5
25003912100,6066,1.4984915415364534e-5
25003912100,6067,1.0608680911145638e-4
25003912100,6085,3.3386538392702926e-5
25003912100,6089,2.065193099946606e-6
25003912100,6102,0.5608640028445246
25003912100,6111,1.9126316997644567e-5
25003912100,6112,0.03519067004927861
25003912100,6113,0.03136511195104022
25003912100,6135,0.00653473744749551
25003913100,6001,1.3176643677724084e-6
25003913100,6014,3.656326828725817e-5
25003913100,6015,0.03095239098698643
25003913100,6021,3.880116940122431e-5
25003913100,6035,0.2321776537163752
25003913100,6036,0.05789862067712913
25003913100,6042,0.1119244273023742
25003913100,6043,0.3893952391013651
25003913100,6044,0.04409650331521603
25003913100,6058,1.6817495786429186e-5
25003913100,6063,6.305623098075493e-15
25003913100,6064,1.0408869840006673e-4
25003913100,6074,1.350553812699668e-5
25003913100,6121,3.5790176604271374e-8
25003913100,6136,6.632047579260227e-5
25003913100,6143,0.1332777148002086
25003914100,6013,5.0365388161908326e-5
25003914100,6014,0.3836365976740437
25003914100,6021,0.1284927584361566
25003914100,6022,0.02119182732490017
25003914100,6034,0.02965190430167169
25003914100,6035,2.0537771515036964e-15
25003914100,6036,2.814353715810876e-5
25003914100,6050,0.16864404939058186
25003914100,6051,0.2680518528822395
25003914100,6058,9.161839274491447e-5
25003914100,6131,5.1000027957984926e-5
25003914100,6132,9.685101083491256e-5
25003914100,6137,1.2972383431902826e-5
25003914100,6143,5.9250114676287226e-8
25003920101,6008,3.948718650774558e-6
25003920101,6009,0.6078008797413706
25003920101,6018,1.805596533490199e-5
25003920101,6033,7.859977488152186e-15
25003920101,6040,4.630421249069621e-15
25003920101,6041,0.03721966259240378
25003920101,6049,0.3088840270528444
25003920101,6059,0.04606431241046966
25003920101,6101,9.113518913293358e-6
25003920102,6007,5.998641126865804e-6
25003920102,6008,0.926768119099572
25003920102,6009,2.154171950126544e-5
25003920102,6011,3.241878143247967e-7
25003920102,6018,9.241542572418889e-11
