GEOID,ID,TRACT_LA_pct,NAME,nonmin_pop,nonmin_moe,tot_pop,tot_moe,nonmin_alloc,tot_alloc,nonmin_moe_alloc,tot_moe_alloc
25009254100,1337,8.55232267644976e-6,"Census Tract 2541, Essex County, Massachusetts",5203,599,6270,626,0.044497734885568095,0.05362306318133999,0.005122841283193406,0.005353753995457549
25009254401,1337,2.4218854135420684e-5,"Census Tract 2544.01, Essex County, Massachusetts",2466,298,3890,388,0.059723694297947404,0.09421134258678646,0.007217218532355364,0.009396915404543226
25009254402,1337,0.1316145746918267,"Census Tract 2544.02, Essex County, Massachusetts",4274,600,7891,680,562.5206922328673,1038.5706088932045,78.96874481509602,89.49791079044215
25009254402,1338,0.04788569240205269,"Census Tract 2544.02, Essex County, Massachusetts",4274,600,7891,680,204.6634493263732,377.8659987445978,28.731415441231615,32.56227083339583
25009260100,2049,0.30047264014061004,"Census Tract 2601, Essex County, Massachusetts",2226,493,5690,824,668.852096952998,1709.6893224000712,148.13301158932074,247.58945547586268
25009260200,2049,0.00121652964128206,"Census Tract 2602, Essex County, Massachusetts",2071,342,3534,368,2.5194328870951463,4.2992157522908006,0.41605313731846455,0.4476829079917981
25009260700,2049,6.119701145970458e-8,"Census Tract 2607, Essex County, Massachusetts",3753,592,5578,619,2.296723840082713e-4,3.4135692992223217e-4,3.622863078414511e-5,3.7880950093557136e-5
25009260800,2049,0.00121946355507282,"Census Tract 2608, Essex County, Massachusetts",2080,407,5626,835,2.536484194551466,6.860701960839686,0.49632166691463775,1.0182520684858047
25009261000,2049,0,"Census Tract 2610, Essex County, Massachusetts",3046,510,4263,478,0,0,0,0
25013800201,5478,0.2723759307325067,"Census Tract 8002.01, Hampden County, Massachusetts",1862,660,6322,803,507.16398302392747,1721.9606340909074,179.76811428345442,218.71787237820288
25013800300,5474,0.2727157428727227,"Census Tract 8003, Hampden County, Massachusetts",1383,292,4676,665,377.16587239297553,1275.2188136728514,79.63299691883503,181.3559690103606
25013800400,5474,9.218578288735705e-14,"Census Tract 8004, Hampden County, Massachusetts",1735,368,6445,1156,1.599423333095645e-10,5.941373707090163e-10,3.3924368102547395e-11,1.0656676501778476e-10
25013800400,5484,5.550174846527416e-7,"Census Tract 8004, Hampden County, Massachusetts",1735,368,6445,1156,9.629553358725066e-4,0.0035770876885869193,2.042464343522089e-4,6.416002122585692e-4
25013800800,5258,0,"Census Tract 8008, Hampden County, Massachusetts",113,54,1878,344,0,0,0,0
25013801101,5258,0,"Census Tract 8011.01, Hampden County, Massachusetts",288,144,1567,213,0,0,0,0
25013801102,5258,0,"Census Tract 8011.02, Hampden County, Massachusetts",193,75,1270,442,0,0,0,0
25013801300,5535,3.1670132126861506e-14,"Census Tract 8013, Hampden County, Massachusetts",491,227,4783,892,1.5550034874289e-11,1.514782419627786e-10,7.189119992797562e-12,2.8249757857160463e-11
25013801401,5478,7.1400399248459104e-6,"Census Tract 8014.01, Hampden County, Massachusetts",327,81,3843,626,0.0023347930554246128,0.027439173431182833,5.783432339125187e-4,0.00446966499295354
25013801401,5508,1.0092502143668323e-14,"Census Tract 8014.01, Hampden County, Massachusetts",327,81,3843,626,3.3002482009795418e-12,3.8785485738117366e-11,8.174926736371342e-13,6.317906341936371e-12
25013801401,5535,2.0742628899228707e-14,"Census Tract 8014.01, Hampden County, Massachusetts",327,81,3843,626,6.7828396500477875e-12,7.971392285973593e-11,1.6801529408375253e-12,1.298488569091717e-11
25013801401,5546,3.782898853140928e-14,"Census Tract 8014.01, Hampden County, Massachusetts",327,81,3843,626,1.2370079249770836e-11,1.4537680292620586e-10,3.064148071044152e-12,2.3680946820662212e-11
25013801501,5514,0.25315695212174455,"Census Tract 8015.01, Hampden County, Massachusetts",1372,339,5426,934,347.3313383110335,1373.629622212586,85.82020676927141,236.4485932817094
