Intersection_ID,ID,GEOID,BG_TOTAL_AREA,INTERSECTION_TOTAL_AREA,INTERSECTION_LAND_AREA,BG_LAND_AREA,num_roof,rooftop_pct
827,1896,250235031023,1849286.25893123,580494.546635401,580494.546635338,1849286.25893095,174,0.424390243902439
363,1866,250235012041,11033829.025308,2704764.83138558,2704764.83138558,10722845.9224481,119,0.08368495077355836
47,1850,250235001042,648807.400899832,549844.468885633,446389.370691082,510182.781923351,425,0.9259259259259259
4301,2647,250235221022,4829871.71789842,2916376.74163643,2916376.74163638,4829871.7178983,356,0.6379928315412187
1050,1906,250235041013,5485787.87631844,1529156.75495459,1529156.75495455,5376787.00301532,86,0.111254851228978
7954,4403,250235423022,3570828.32163616,3568265.24326778,3437224.26682017,3439787.34518898,676,1
366,1863,250235012041,11033829.025308,1421857.69594468,1402194.19699203,10722845.9224481,289,0.20323488045007032
479,1887,250235021023,1843292.49149136,566328.562060389,566328.562060367,1843292.49149147,178,0.36400817995910023
116,1857,250235011021,1000901.73835828,39176.5019859042,39176.5019859006,1000901.73835841,32,0.06374501992031872
1928,2667,250235071033,2700123.03249526,1058116.03543777,1045434.63311182,2667397.59332022,366,0.5343065693430656
4519,2539,250235232041,4852363.89463085,3757936.69084247,3748557.08245349,4803819.08904741,818,0.8245967741935484
4815,2565,250235251013,1760929.26783999,16525.1247181336,16525.1247181278,1753613.2242691,18,0.024965325936199722
4824,2562,250235251013,1760929.26783999,828278.72441936,822329.252377391,1753613.2242691,319,0.44244105409153955
4311,2651,250235221023,7973968.46641485,890847.304082794,871708.804608522,7816530.39332224,221,0.1936897458369851
551,1889,250235022004,1567419.76402989,1323669.5583886,1323669.55838862,1567419.76402992,413,0.9407744874715261
7948,4402,250235423021,2420128.65253495,2420128.65253399,2367948.88876782,2367948.88876869,316,1
1038,1905,250235041012,3786541.89026801,1524905.67712276,1420429.88141054,3568584.03206694,327,0.4808823529411765
207,1855,250235011024,6362703.33020746,132630.802931923,132630.802931907,6199564.50217838,7,0.008274231678486997
447,1885,250235021013,1619652.3330591,1448036.45275884,1323289.04585344,1494904.92615372,484,0.8175675675675675
3803,1879,250235201002,1139261.38476879,394355.257630306,394355.257630285,1139261.38476887,254,0.5934579439252337
8581,4415,250235451002,4673832.34130846,4673779.54106398,4647419.97293568,4647472.77317974,551,1
1747,2643,250235062032,4963872.72539079,3272279.62055972,3175941.68219238,4792954.29467925,254,0.4205298013245033
1732,2641,250235062031,4170815.33818498,4112965.37822886,4028781.46240032,4049741.30514423,804,1
2039,2664,250235071043,4387926.56889801,4372461.2272934,4144997.45284962,4160233.8398407,450,1
1669,2639,250235061042,8549360.3479568,1656406.99579884,1656406.99579887,8545904.2779756,295,0.23524720893141945
57,1860,250235011011,3134634.77251375,195156.502466664,195156.502466682,3009911.40103861,44,0.06232294617563739
3998,1876,250235202023,3193311.26796263,1926157.2563859,1926157.25638583,3193311.26796273,336,0.44562334217506633
477,1886,250235021023,1843292.49149136,1276885.76206316,1276885.7620633,1843292.49149147,311,0.6359918200408998
2233,2658,250235081014,7307405.44455817,2324119.64540166,2124262.89494543,6914804.80228275,376,0.3671875
8968,4424,250235453004,2191875.99254862,2191874.18455235,1902339.83074854,1902341.63874472,763,1
770,1897,250235031022,6326942.00355741,285713.705457618,285713.705457648,6121746.58801252,58,0.07013301088270858
9139,4433,250235601001,17354434.3342268,16465454.4605186,8609417.24677662,9343259.08194696,965,0.8960074280408542
7365,4393,250235421012,45306798.4819755,45290035.8855709,44784458.8659352,44801221.4623415,1467,1
1568,2638,250235061025,3224601.52054371,2933204.68505643,2933204.685056,3224601.52054344,263,0.8976109215017065
1407,1911,250235051032,2875086.63224418,1850391.94037472,1815895.69987987,2803103.16290971,410,0.6655844155844156
1442,1913,250235052021,2124546.23240768,1123214.18728159,1039282.21815752,1874590.03336439,164,0.4530386740331492
9257,4438,250235611002,4570025.61692009,4540899.5686832,2237639.67903826,2237699.15602264,799,1
1388,1912,250235051024,3050683.02627416,1647847.06573039,1632848.10138148,3023200.17665721,208,0.5488126649076517
3917,1874,250235202012,1506995.95970748,759727.55130267,759727.551302633,1506995.95970743,184,0.3484848484848485
8844,4421,250235452004,29395223.3595309,29390325.7334928,27436122.6902639,27441008.1244532,1337,1
1213,1909,250235041024,5275236.93904481,3744846.34255127,3744846.34255117,5271153.29042159,469,0.9019230769230769
9144,4434,250235601002,327357.880659693,327357.8806595,327357.880659502,327357.880659673,308,1
501,1890,250235022002,2241740.67870842,1175996.4469733,1175996.44697341,2241740.67870818,227,0.33480825958702065
34,1852,250235001032,1071494.00926084,986830.024788721,674587.570161098,709631.866764921,432,0.993103448275862
1387,1915,250235051024,3050683.02627416,1402791.69724894,1390307.81198071,3023200.17665721,171,0.45118733509234826
1672,2642,250235062021,7685950.76266189,4847074.74150407,4796857.4255193,7511905.10517369,574,0.5256410256410257
1935,2663,250235071041,10197152.2572514,6200198.24502019,6038321.40767285,9995708.0905243,734,0.7203140333660452
3897,1882,250235202011,1562721.57186672,1562583.00315257,1562583.00315266,1562721.57186713,361,1
1908,2665,250235071031,2728703.63580614,1552989.00772135,1552989.00772135,2728703.63580631,393,0.6683673469387755
1417,1914,250235051043,1430980.68001965,1430980.68001972,1389369.96192473,1389369.96192473,1103,1
1914,2664,250235071032,1798348.50955374,1029549.97365253,930918.1416118,1699716.67751314,173,0.36041666666666666
1751,2645,250235062032,4963872.72539079,1616047.45422098,1591700.93248912,4792954.29467925,350,0.5794701986754967
1558,2638,250235061024,1146914.95747118,664432.802361402,664432.802361388,1146914.9574711,188,0.6619718309859155
1127,1909,250235041023,10046542.3134997,2796598.74334193,2796598.74334188,10046542.3135003,267,0.30033745781777277
8952,4425,250235453002,1343627.28134898,1340273.56820113,1009654.49275004,1009654.82914739,888,1
1913,2667,250235071031,2728703.63580614,347450.861217323,347450.861217294,2728703.63580631,81,0.1377551020408163
5136,2566,250235251044,1076026.64659585,549815.248865875,510406.415994699,1032457.06492967,103,0.24178403755868544
1794,2640,250235062062,2002632.19019632,390999.926117891,390999.926117927,1931396.75100343,91,0.10544611819235226
9140,4434,250235601001,17354434.3342268,875106.51386236,720082.408356248,9343259.08194696,109,0.10120705663881151
2220,2659,250235081013,3585965.24957388,2007722.56439434,2007722.56439443,3585965.24957396,198,0.5103092783505154
2309,2655,250235082002,9960733.07778549,2478042.49642548,2464774.64797429,9894668.45353341,228,0.18052256532066507
1621,2639,250235061031,3854020.8339572,3160626.07947595,3114508.88122862,3776454.805969,405,0.6864406779661016
2159,2652,250235081012,7543473.41368885,4492679.44091853,4492679.44091846,7543473.41368894,278,0.5582329317269076
4235,2650,250235221013,5417508.76503743,1478877.27922205,1108369.88225162,4751904.35040787,83,0.08583247156153051
2042,2663,250235071044,6150704.48749591,6149942.21818046,5989390.96757184,5990153.23688744,392,1
9407,2568,250235614001,4837201.27869076,1176433.91031386,1096236.33059088,4611906.38160406,325,0.22169167803547066
1060,1903,250235041013,5485787.87631844,1027556.04310061,1027556.04310062,5376787.00301532,70,0.09055627425614489
1779,2644,250235062061,789774.408646815,789774.40864672,752144.485670494,752144.485670494,378,1
3799,1875,250235201001,2705342.63332234,852648.442258546,814750.564094537,2553670.29767704,305,0.3489702517162471
2187,2657,250235081013,3585965.24957388,1577955.20056825,1577955.20056828,3585965.24957396,190,0.4896907216494845
446,1884,250235021013,1619652.3330591,171436.420085293,171436.420085309,1494904.92615372,108,0.18243243243243243
1933,2660,250235071041,10197152.2572514,3401531.61204752,3401531.61204753,9995708.0905243,285,0.27968596663395484
1436,1915,250235052021,2124546.23240768,1001315.25911273,835291.029193353,1874590.03336439,198,0.5469613259668509
1564,2639,250235061024,1146914.95747118,460325.668402288,460325.668402385,1146914.9574711,94,0.33098591549295775
2160,2657,250235081012,7543473.41368885,2031900.21334323,2031900.21334322,7543473.41368894,170,0.3413654618473896
1921,2665,250235071033,2700123.03249526,1089710.08221206,1089710.08221213,2667397.59332022,124,0.181021897810219
1920,2666,250235071033,2700123.03249526,545343.96283231,531843.668762853,2667397.59332022,195,0.2846715328467153
2243,2658,250235081015,2682348.35318878,2383496.64168358,2350784.98694537,2649636.69845084,230,0.8679245283018868
144,1853,250235011022,2738815.08936017,317197.470759641,317197.470759617,2649517.46865683,169,0.1679920477137177
1792,2644,250235062062,2002632.19019632,1543991.83808247,1475123.52754626,1931396.75100343,720,0.8342989571263036
1700,2643,250235062021,7685950.76266189,2838538.85834032,2714710.51683659,7511905.10517369,518,0.47435897435897434
870,1898,250235031024,3894927.13947721,3889260.03352615,3889260.03352622,3894927.13947666,447,0.9977678571428571
1793,2640,250235062062,2002632.19019632,42299.8963066749,42299.8963066766,1931396.75100343,52,0.06025492468134415
9399,2571,250235614001,4837201.27869076,812676.244883883,741962.651785562,4611906.38160406,167,0.11391541609822646
504,1889,250235022002,2241740.67870842,1065713.18630287,1065713.18630287,2241740.67870818,451,0.6651917404129793
3802,1880,250235201002,1139261.38476879,744827.371680534,744827.371680509,1139261.38476887,174,0.40654205607476634
1623,2637,250235061031,3854020.8339572,672158.44651903,660243.92871852,3776454.805969,185,0.3135593220338983
171,1862,250235011024,6362703.33020746,889367.510414854,872297.518043164,6199564.50217838,58,0.06855791962174941
1408,1914,250235051032,2875086.63224418,1021751.57822378,986302.173335228,2803103.16290971,206,0.3344155844155844
351,1867,250235012032,2829905.53980402,1207011.50295375,1174909.63097188,2760082.26702543,162,0.2755102040816326
1889,2662,250235071013,14077122.1848227,2594960.53377768,2594960.53377772,13856921.9432906,181,0.218863361547763
1876,2661,250235071013,14077122.1848227,900261.779786331,883484.827324057,13856921.9432906,80,0.09673518742442563
1071,1909,250235041022,6590994.52774534,4050356.0511204,3953469.6184969,6340890.1423791,265,0.5289421157684631
1349,1911,250235051021,2331611.30886728,2099904.85860598,2083266.65118782,2314559.23952381,544,0.9411764705882353
2305,2654,250235082001,6682521.02885964,1924792.39338827,1643698.32502002,4971508.60041574,158,0.24458204334365324
1444,1916,250235052022,3473382.36742677,1365036.01171379,1365036.01171389,3473382.36742649,515,0.45135845749342685
1607,2639,250235061026,2038145.40163616,183734.110998741,183734.110998753,2038145.40163624,14,0.05761316872427984
1447,1914,250235052022,3473382.36742677,362383.146318169,362383.146318164,3473382.36742649,103,0.09027169149868536
1569,2642,250235061025,3224601.52054371,291076.066872287,291076.066872233,3224601.52054344,30,0.10238907849829351
6066,2718,250235307003,14899560.6457012,14728479.432874,14635845.5249412,14774913.8504351,1306,0.9819548872180451
6151,2724,250235308011,14915174.1825856,3010923.19676508,2992838.22032973,14289884.9175079,204,0.11943793911007025
6044,2724,250235307002,7274607.82163443,4056681.54567017,4030690.02142382,7122350.17033791,578,0.8797564687975646
5731,2713,250235306002,31783640.9413127,5734951.02292787,5729536.14019158,30806792.2286111,159,0.20595854922279794
5873,2715,250235306003,45343938.3469712,2776341.67365302,2598489.15853338,42169944.9020569,135,0.1347305389221557
6734,2715,250235309032,7882466.8997569,7873116.89830719,6341790.98105218,6351140.88712243,1419,1
4621,2536,250235241022,6284670.91178955,4396311.57276785,4252616.03719089,6139572.87280982,570,0.7151819322459222
4631,2536,250235241023,2969476.9264704,128689.872019618,128689.87201962,2969476.92647034,26,0.03869047619047619
6810,2716,250235309033,6406054.55428499,5945881.06034966,5227207.92037952,5687381.41431494,926,0.9615784008307373
5339,2707,250235301001,4199637.87895657,3320296.26158341,3091998.44954412,3971340.06691707,702,0.8278301886792453
6884,2716,250235309042,4576038.42170505,4200339.84567011,2611985.04588765,2987672.35833152,674,0.9926362297496318
3936,1873,250235202022,6080597.16393762,2907869.40584751,2564866.4700685,5685752.85520964,98,0.13406292749658003
6029,2719,250235307001,7972508.17281254,7965683.7180416,7465160.13091369,7471982.56606052,1252,1
6306,2722,250235308012,8656618.18441341,3517213.18779857,3262530.39902587,8000570.57905239,529,0.4013657056145675
5671,2712,250235306001,14433400.1558702,12384195.2678668,10350320.675113,12399523.1811645,370,0.7708333333333334
5365,2706,250235301001,4199637.87895657,879284.823848881,879284.823848872,3971340.06691707,146,0.1721698113207547
5373,2705,250235301002,7026622.3294739,4736576.10167744,4685128.80956868,6919557.37864214,319,0.3368532206969377
5579,2709,250235304003,7072520.74546913,690001.830055059,690001.830055043,6559391.24455447,343,0.37161430119176597
5375,2709,250235301002,7026622.3294739,858389.003090875,858389.003090827,6919557.37864214,182,0.1921858500527983
5393,2697,250235302001,1033820.74723624,728829.478754046,728829.47875406,1033820.74723638,412,0.5770308123249299
32,1852,250235001031,1215467.0544369,439893.4614102,414882.075156565,1176633.91811314,140,0.35443037974683544
6528,2714,250235309021,14216670.3105574,8300279.46230036,7903131.58727992,13665963.2422421,933,0.820580474934037
6851,2715,250235309041,15492355.9624857,2123315.53455024,1703831.74296346,14862968.9118942,285,0.21923076923076923
4822,2564,250235251013,1760929.26783999,154723.440197285,154723.440197285,1753613.2242691,67,0.09292649098474341
495,1890,250235022001,3631588.44970806,696511.601059273,696511.601059299,3524782.1033732,109,0.2
9472,2570,250239803001,760632.692583261,618477.082963287,618477.082963294,760632.692583135,46,0.71875
4393,2543,250235231002,3226482.31748177,317093.080712006,317093.080711964,3199208.97477308,49,0.10583153347732181
4900,2567,250235251041,8589527.10987991,1477182.01542747,1477182.01542739,8547587.20875985,60,0.05830903790087463
4663,2562,250235251011,7826911.70189687,103203.542606552,103203.54260652,7813195.52827938,60,0.06204756980351603
3972,1879,250235202022,6080597.16393762,238228.845553767,238228.84555379,5685752.85520964,35,0.047879616963064295
457,1885,250235021014,785690.082768862,109392.999289151,109392.999289153,785690.082768891,69,0.15401785714285715
4310,2646,250235221022,4829871.71789842,1913336.1899374,1913336.18993743,4829871.7178983,202,0.36200716845878134
303,1860,250235012031,13355955.3007752,1512689.57513738,1512689.57513738,13190013.6260289,142,0.3120879120879121
785,1893,250235031022,6326942.00355741,228595.825559814,228595.825559821,6121746.58801252,25,0.030229746070133012
299,1856,250235012012,4723766.43582829,15723.5671042943,15723.567104291,4617316.68971557,4,0.0036363636363636364
1915,2665,250235071032,1798348.50955374,768798.53590118,768798.535901222,1699716.67751314,307,0.6395833333333333
4252,2650,250235221021,16056363.190809,1888294.80617706,1766938.1597794,15314610.7240401,186,0.15359207266721717
99,1860,250235011013,897933.923558163,109968.68771153,109968.687711527,897933.923558317,43,0.10886075949367088
1356,1911,250235051022,2496080.43849168,322534.568975825,322534.568975816,2496080.43849175,86,0.11096774193548387
1122,1907,250235041022,6590994.52774534,2507008.99482699,2387406.62499826,6340890.1423791,236,0.47105788423153694
1353,1913,250235051021,2331611.30886728,231015.338343805,231015.338343799,2314559.23952381,34,0.058823529411764705
4649,2558,250235251011,7826911.70189687,129235.890743271,129235.890743258,7813195.52827938,60,0.06204756980351603
2238,2659,250235081014,7307405.44455817,1016685.40821064,1016685.40821063,6914804.80228275,60,0.05859375
1755,2643,250235062033,3365113.71128657,928085.104093397,917006.249368746,3329617.7855899,57,0.051583710407239816
1320,1908,250235041024,5275236.93904481,1530293.62565909,1526211.31244822,5271153.29042159,51,0.09807692307692308
2245,2659,250235081015,2682348.35318878,295802.247802639,295802.247802635,2649636.69845084,35,0.1320754716981132
752,1898,250235031021,3962013.26201275,136353.045259376,136353.045259384,3954607.13603881,18,0.02830188679245283
2158,2656,250235081012,7543473.41368885,1018625.22136445,1018625.22136441,7543473.41368894,50,0.10040160642570281
4560,2539,250235232042,5919455.77754215,1019903.58993191,1019903.58993198,5919455.77754118,145,0.17704517704517705
185,1853,250235011024,6362703.33020746,341186.325964847,290149.777895643,6199564.50217838,69,0.08156028368794327
5105,2566,250235251043,4637124.00660593,419029.020529777,419029.020529775,4637124.0066051,72,0.07717041800643087
1580,2636,250235061026,2038145.40163616,115836.769798581,115836.769798557,2038145.40163624,14,0.05761316872427984
101,1858,250235011013,897933.923558163,114898.87661939,114898.876619378,897933.923558317,71,0.17974683544303796
9465,2565,250239803001,760632.692583261,139476.970148624,139476.970148632,760632.692583135,18,0.28125
4659,2568,250235251011,7826911.70189687,82585.4082048099,79770.8846795022,7813195.52827938,41,0.04239917269906929
33,1851,250235001032,1071494.00926084,77730.592299334,35044.2966038231,709631.866764921,3,0.006896551724137931
756,1899,250235031021,3962013.26201275,64238.7707911511,64238.7707911406,3954607.13603881,19,0.029874213836477988
476,1887,250235021022,5521628.67878983,763437.654850287,763437.654850277,5521628.67879045,108,0.13619167717528374
706,1901,250235031011,7219140.36231127,588856.938000648,588856.938000609,7213376.26473649,39,0.04
194,1854,250235011024,6362703.33020746,565769.20213154,531381.263098009,6199564.50217838,85,0.10047281323877069
3836,1878,250235201003,3430660.76751587,38688.9776226811,38688.9776226776,3430660.76751567,9,0.011553273427471117
760,1894,250235031021,3962013.26201275,92169.1916667013,92169.1916666704,3954607.13603881,16,0.025157232704402517
4282,2647,250235221021,16056363.190809,734602.951174104,734602.95117407,15314610.7240401,56,0.046242774566473986
4802,2566,250235251013,1760929.26783999,70447.9961493704,70447.996149358,1753613.2242691,44,0.06102635228848821
1053,1902,250235041013,5485787.87631844,741127.805394021,638066.551598796,5376787.00301532,40,0.0517464424320828
117,1861,250235011022,2738815.08936017,24925.7402650756,24925.7402650868,2649517.46865683,17,0.016898608349900597
552,1891,250235022004,1567419.76402989,243434.60021072,243434.600210698,1567419.76402992,26,0.05922551252847381
3885,1879,250235201004,1830549.97121837,95650.6663173372,95650.6663173535,1818609.52260382,18,0.026239067055393587
4189,2650,250235221011,4475081.22564196,201062.517882994,138467.872834748,4211214.12013358,34,0.0368763557483731
2721,1742,250235103001,530125.284542777,125337.641489805,125337.641489797,530125.284542869,7,0.024734982332155476
2776,1744,250235104004,146757.987841524,146733.636577771,146733.636577767,146757.987841503,237,1
3169,1746,250235109002,328787.89919202,96575.6336382441,96575.6336382404,328787.899192021,40,0.23529411764705882
3296,1778,250235112001,3158638.9016029,459589.633893222,459589.633893254,3158638.90160277,254,0.2740021574973031
9207,4431,250235601006,6770817.94676685,16275.4120565011,12337.8723474813,1824319.95272621,8,0.011747430249632892
707,1900,250235031011,7219140.36231127,609785.165747198,604036.680994015,7213376.26473649,45,0.046153846153846156
3997,1879,250235202023,3193311.26796263,85104.0420456688,85104.0420456819,3193311.26796273,41,0.054376657824933686
2761,1745,250235104003,171910.031721365,133110.984726515,133110.984726497,171910.03172133,195,0.7894736842105263
154,1855,250235011022,2738815.08936017,307584.297530586,307584.297530588,2649517.46865683,28,0.027833001988071572
2256,2654,250235081021,3141928.15485895,59293.5218054913,31113.9338736001,2896510.59624831,15,0.017045454545454544
388,1864,250235012043,761215.356357738,761214.814675467,761214.814675529,761215.356357729,18,1
7729,4392,250235422002,20177099.8683882,9334.81670246646,9334.81670246273,19997438.2248548,3,0.0017381228273464658
3772,1879,250235201001,2705342.63332234,29162.3080261073,17233.8728546172,2553670.29767704,11,0.012585812356979404
385,1864,250235012042,2910630.9591483,478494.470635569,478494.470635586,2910534.30449784,11,0.03481012658227848
754,1899,250235031021,3962013.26201275,59691.3595954245,59691.3595954147,3954607.13603881,10,0.015723270440251572
5540,2708,250235304001,4116920.62320277,2873893.75370442,2808207.57669738,3892331.95860296,828,0.773109243697479
2357,2661,250235082003,7166123.475122,16058.6566715182,16058.6566715223,7026126.103099,1,0.0011037527593818985
9408,2571,250235614002,2509703.28682512,122934.934084359,118267.255434411,2411431.6275232,25,0.05319148936170213
1412,1916,250235051041,2088884.52047726,48753.594876671,48753.5948766728,2088884.5204774,16,0.03285420944558522
2308,2653,250235082001,6682521.02885964,102226.299019216,102226.299019217,4971508.60041574,23,0.03560371517027864
2257,2655,250235081021,3141928.15485895,45565.1841427363,45565.18414273,2896510.59624831,6,0.006818181818181818
6885,2727,250235309042,4576038.42170505,375687.312443902,375687.312443865,2987672.35833152,5,0.007363770250368188
1995,2665,250235071042,6054730.03640098,337296.640247599,337296.640247478,5812051.30555315,13,0.017783857729138167
6504,2720,250235308025,1399722.83606124,1399684.13365248,1348288.51474031,1348327.21714922,717,1
