GEOID,ID,tot_roofs,BG_RT_pct
250092102002,1226,415,0.5623306233062331
250092102002,1229,323,0.43766937669376693
250092102003,1229,989,1
250092103011,1224,113,0.31564245810055863
250092103011,1227,245,0.6843575418994413
250092103012,1222,24,0.04363636363636364
250092103012,1223,360,0.6545454545454545
250092103012,1224,166,0.3018181818181818
250092103021,1223,24,0.13186813186813187
250092103021,1225,158,0.8681318681318682
250092103022,1223,399,0.51953125
250092103022,1224,369,0.48046875
250092103023,1221,12,1
250092103024,1220,140,0.417910447761194
250092103024,1221,38,0.11343283582089553
250092103024,1222,157,0.46865671641791046
250092104011,1219,385,1
250092104012,1219,398,1
250092104021,1216,18,0.017241379310344827
250092104021,1217,1026,0.9827586206896551
250092104022,1206,296,0.4198581560283688
250092104022,1207,29,0.04113475177304964
250092104022,1214,24,0.03404255319148936
250092104022,1215,22,0.031205673758865248
250092104022,1217,334,0.47375886524822697
250092105001,1207,148,0.24462809917355371
250092105001,1208,457,0.7553719008264462
250092105002,1207,1097,1
250092105003,1205,643,0.8027465667915106
250092105003,1206,158,0.1972534332084894
250092105004,1206,122,0.25902335456475584
250092105004,1207,349,0.7409766454352441
250092106001,1209,522,0.9388489208633094
250092106001,1210,34,0.06115107913669065
250092106002,1205,525,0.47085201793721976
250092106002,1208,590,0.5291479820627802
250092107001,1209,297,1
250092107002,1210,136,0.6507177033492823
250092107002,1218,73,0.3492822966507177
250092107003,1209,217,0.5961538461538461
250092107003,1210,147,0.40384615384615385
250092107004,1209,280,1
250092108001,1211,47,0.12176165803108809
250092108001,1212,339,0.8782383419689119
250092108002,1211,204,1
250092108003,1218,227,1
250092108004,1218,118,1
250092109001,1212,368,0.7389558232931727
250092109001,1213,130,0.26104417670682734
250092109002,1213,441,1
250092109003,1212,733,1
250092111001,1231,273,1
250092111002,1231,252,0.8372093023255814
250092111002,1232,49,0.16279069767441862
250092111003,1231,129,0.12475822050290135
250092111003,1233,905,0.8752417794970987
250092112011,1238,395,1
250092112012,1234,24,0.0384
250092112012,1235,108,0.1728
250092112012,1237,369,0.5904
250092112012,1238,124,0.1984
250092112021,1239,562,1
250092112022,1240,729,1
250092113001,1241,672,0.717948717948718
250092113001,1242,264,0.28205128205128205
250092113002,1241,422,0.6242603550295858
250092113002,1245,254,0.3757396449704142
250092113003,1245,822,1
250092113004,1241,287,0.5435606060606061
250092113004,1245,100,0.1893939393939394
250092113004,1251,141,0.26704545454545453
250092114011,1248,200,0.7518796992481203
250092114011,1249,66,0.24812030075187969
250092114012,1246,91,0.14353312302839116
250092114012,1247,118,0.1861198738170347
250092114012,1248,425,0.6703470031545742
250092114013,1249,86,0.37719298245614036
250092114013,1250,142,0.6228070175438597
250092114021,1244,1,0.0016313213703099511
250092114021,1245,175,0.28548123980424145
250092114021,1251,437,0.7128874388254486
250092114022,1236,286,0.49056603773584906
250092114022,1243,240,0.411663807890223
250092114022,1246,20,0.03430531732418525
250092114022,1247,37,0.0634648370497427
250092114023,1236,237,0.2690124858115778
250092114023,1244,612,0.6946651532349603
250092114023,1248,32,0.036322360953461974
250092114024,1244,403,0.8241308793456033
250092114024,1245,86,0.17586912065439672
250092121011,1254,42,0.0603448275862069
250092121011,1255,20,0.028735632183908046
250092121011,1256,634,0.9109195402298851
250092121012,1255,285,1
250092121013,1253,112,0.17151607963246554
250092121013,1254,286,0.43797856049004597
250092121013,1255,231,0.3537519142419602
250092121013,1256,24,0.036753445635528334
250092121021,1254,772,0.7269303201506592
250092121021,1256,290,0.2730696798493409
250092121022,1252,937,1
250092131001,NA,855,1
250092131002,1258,3,0.00847457627118644
250092131002,1259,4,0.011299435028248588
250092131002,NA,347,0.980225988700565
250092131003,NA,678,1
250092141001,1257,36,0.045454545454545456
250092141001,1260,756,0.9545454545454546
250092141002,1257,66,0.07885304659498207
250092141002,1258,771,0.921146953405018
250092141003,1259,961,0.9968879668049793
250092141003,NA,3,0.0031120331950207467
250092141004,1257,431,0.8941908713692946
250092141004,1258,51,0.10580912863070539
250092151011,1192,967,1
250092151012,1192,145,0.22445820433436534
250092151012,1194,501,0.7755417956656346
250092151013,1193,417,1
250092151014,1193,46,1
250092151021,1195,384,1
250092151022,1195,360,1
250092151023,1195,379,0.7124060150375939
250092151023,1196,153,0.287593984962406
250092151024,1195,304,1
250092161001,1190,546,0.9855595667870036
250092161001,1191,8,0.01444043321299639
250092161002,1190,320,0.3451995685005394
250092161002,1191,607,0.6548004314994607
250092161003,1189,223,0.4607438016528926
250092161003,1190,261,0.5392561983471075
250092171011,1187,739,0.6534040671971706
250092171011,1188,392,0.34659593280282935
250092171012,1181,281,0.5414258188824663
250092171012,1182,238,0.45857418111753373
250092171021,1185,302,0.84593837535014
250092171021,1186,55,0.15406162464985995
250092171022,1172,235,0.31799729364005414
250092171022,1185,23,0.03112313937753721
250092171022,1186,481,0.6508795669824087
250092172011,1172,482,1
250092172012,1169,359,0.3278538812785388
250092172012,1171,708,0.6465753424657534
250092172012,1172,27,0.024657534246575342
250092172012,1233,1,9.132420091324201e-4
250092172021,1169,337,0.7764976958525346
250092172021,1171,97,0.22350230414746544
250092172022,1168,389,1
250092172023,1168,325,1
250092172024,1168,546,1
250092173001,1170,17,0.10759493670886076
250092173001,1180,141,0.8924050632911392
250092173002,1172,433,1
250092173003,1173,95,0.2761627906976744
250092173003,1177,249,0.7238372093023255
250092173004,1180,299,1
250092173005,1180,94,0.3745019920318725
250092173005,1181,157,0.6254980079681275
250092174011,1173,10,0.04878048780487805
250092174011,1175,195,0.9512195121951219
250092174012,1175,136,1
250092174013,1174,63,0.5478260869565217
250092174013,1175,52,0.45217391304347826
250092174021,1173,237,0.9916317991631799
250092174021,NA,2,0.008368200836820083
250092174022,1173,68,0.4358974358974359
250092174022,1174,88,0.5641025641025641
250092174023,1174,351,0.9943342776203966
250092174023,NA,2,0.0056657223796034
250092175001,1178,465,1
250092175002,1178,453,1
250092175003,1177,133,0.23792486583184258
250092175003,1178,426,0.7620751341681574
250092175004,1176,409,1
250092175005,1177,615,0.8299595141700404
250092175005,1178,126,0.1700404858299595
250092176011,1188,1145,1
250092176012,1179,481,0.7052785923753666
250092176012,1182,178,0.26099706744868034
250092176012,1183,23,0.03372434017595308
250092176021,1184,386,1
250092176022,1184,459,1
250092176023,1167,2,0.003372681281618887
250092176023,1179,68,0.11467116357504216
250092176023,1182,21,0.03541315345699832
250092176023,1183,196,0.3305227655986509
250092176023,1184,306,0.5160202360876898
250092181001,1919,735,1
250092181002,1919,374,1
250092181003,1918,33,0.06680161943319839
250092181003,1919,461,0.9331983805668016
250092181004,1918,1163,0.9493877551020408
250092181004,1919,60,0.04897959183673469
250092181004,NA,2,0.0016326530612244899
250092201011,1935,886,1
250092201012,1935,377,0.5040106951871658
250092201012,1936,280,0.37433155080213903
250092201012,1937,91,0.12165775401069519
250092201013,1935,14,0.022292993630573247
250092201013,1936,614,0.9777070063694268
250092201014,1936,580,0.7934336525307798
250092201014,1938,151,0.20656634746922026
250092201021,1938,1348,1
250092201022,1937,476,1
250092211001,1923,955,1
250092211002,1923,598,0.5562790697674419
250092211002,1924,477,0.44372093023255815
250092211003,1923,394,0.48284313725490197
250092211003,1924,414,0.5073529411764706
250092211003,1925,8,0.00980392156862745
250092213001,1932,845,0.9906213364595545
250092213001,NA,8,0.009378663540445486
250092213002,1932,670,0.9970238095238095
250092213002,NA,2,0.002976190476190476
250092213003,1933,304,0.22535211267605634
250092213003,1934,1045,0.7746478873239436
250092214001,1930,269,1
250092214002,1930,543,1
250092214003,1930,38,0.15966386554621848
250092214003,1931,1,0.004201680672268907
250092214003,1934,199,0.8361344537815126
250092215001,1928,141,0.43788819875776397
250092215001,1929,181,0.562111801242236
250092215002,1927,21,0.0472972972972973
250092215002,1928,117,0.2635135135135135
250092215002,1929,200,0.45045045045045046
250092215002,1931,101,0.22747747747747749
250092215002,NA,5,0.01126126126126126
250092216001,1925,230,1
250092216002,1926,282,1
250092216003,1926,259,1
250092217001,1927,269,1
250092217002,1926,184,0.27058823529411763
250092217002,1927,496,0.7294117647058823
250092218001,1925,483,0.9979338842975206
250092218001,NA,1,0.002066115702479339
250092218002,1925,386,1
250092219011,1920,394,1
250092219012,1920,434,0.7318718381112985
250092219012,1921,159,0.26812816188870153
250092219013,1920,358,0.48641304347826086
250092219013,1921,378,0.5135869565217391
250092219021,1921,552,1
250092219022,1922,574,1
250092219023,1922,966,1
250092221001,1939,320,0.378698224852071
250092221001,1940,525,0.621301775147929
250092221002,1939,149,0.23993558776167473
250092221002,1940,472,0.7600644122383253
250092221003,1939,399,0.4290322580645161
250092221003,1940,530,0.5698924731182796
250092221003,NA,1,0.001075268817204301
250092231001,1941,1007,1
250092231002,1942,969,1
250092231003,1942,470,0.888468809073724
250092231003,1945,59,0.11153119092627599
250092232001,1941,18,0.03765690376569038
250092232001,1943,460,0.9623430962343096
250092232002,1944,545,1
250092232003,1941,298,0.6353944562899787
250092232003,1942,163,0.34754797441364604
250092232003,1943,8,0.017057569296375266
250092233001,1945,477,0.46042471042471045
250092233001,1946,559,0.5395752895752896
250092233002,1944,30,0.022172949002217297
250092233002,1945,746,0.5513673318551368
250092233002,1946,577,0.42645971914264597
250092233003,1943,33,0.13360323886639677
250092233003,1944,146,0.5910931174089069
250092233003,1945,68,0.27530364372469635
250092532041,NA,279,1
250092532044,NA,794,1
250092532052,NA,634,1
250092543012,NA,826,1
250092543022,NA,478,1
250092543023,NA,333,1
250092701001,NA,1730,1
250092701002,1946,1,0.0012903225806451613
250092701002,NA,774,0.9987096774193548
250173154022,NA,903,1
250173154032,NA,403,1
250173155002,NA,596,1
250173155003,NA,339,1
250173161011,NA,777,1
250173161013,NA,837,1
250173162011,NA,529,1
250173162012,NA,945,1
250173162021,NA,695,1
250173162022,NA,836,1
250173163003,NA,601,1
250173163004,NA,685,1
250173163005,NA,701,1
250173164004,NA,756,1
250173164005,NA,702,1
250173171031,NA,870,1
250173171032,NA,1035,1
250173171033,NA,524,1
250173182002,NA,621,1
250173183003,NA,555,1
250173184001,NA,1255,1
250173201021,2295,379,0.8203463203463204
250173201021,2296,83,0.17965367965367965
250173201022,2296,172,0.26749611197511663
250173201022,2297,471,0.7325038880248833
250173201023,2296,748,1
250173201024,2295,569,1
250173201051,2299,334,0.34012219959266804
250173201051,2300,578,0.5885947046843177
250173201051,2301,70,0.07128309572301425
250173201061,2299,688,1
250173201062,2298,420,1
250173201063,2298,586,0.8347578347578347
250173201063,2299,32,0.045584045584045586
250173201063,2300,84,0.11965811965811966
250173201064,2299,125,0.24271844660194175
250173201064,2301,390,0.7572815533980582
250173201071,2301,708,1
250173201072,2301,834,1
250173211001,2285,395,0.48112058465286234
250173211001,2286,426,0.5188794153471377
250173211002,2283,197,0.5660919540229885
250173211002,2284,75,0.21551724137931033
250173211002,2285,76,0.21839080459770116
250173211003,2284,308,1
250173211004,2284,617,0.9181547619047619
250173211004,2285,55,0.0818452380952381
250173212001,2280,488,1
250173212002,2268,117,0.1442663378545006
250173212002,2281,694,0.8557336621454994
250173212003,2281,26,0.06435643564356436
250173212003,2282,332,0.8217821782178217
250173212003,2286,46,0.11386138613861387
250173212004,2281,431,0.9976851851851852
250173212004,2282,1,0.0023148148148148147
250173213011,2271,321,1
250173213012,2270,451,0.9298969072164949
250173213012,2271,31,0.06391752577319587
250173213012,2274,3,0.006185567010309278
250173213013,2270,147,0.46226415094339623
250173213013,2274,171,0.5377358490566038
250173213021,2267,74,0.2276923076923077
250173213021,2269,251,0.7723076923076924
250173213022,2267,452,0.5587144622991347
250173213022,2268,202,0.24969097651421507
250173213022,2269,155,0.1915945611866502
250173214001,2258,38,0.037549407114624504
250173214001,2259,610,0.6027667984189723
250173214001,2260,97,0.0958498023715415
250173214001,2261,24,0.023715415019762844
250173214001,2262,60,0.05928853754940711
250173214001,2263,183,0.1808300395256917
250173214002,2261,38,0.07739307535641547
250173214002,2264,274,0.5580448065173116
250173214002,2265,85,0.17311608961303462
250173214002,2266,94,0.19144602851323828
250173215001,2275,585,1
250173215002,2275,166,0.3079777365491651
250173215002,2276,373,0.6920222634508348
250173215003,2273,381,0.6523972602739726
250173215003,2274,203,0.3476027397260274
250173215004,2273,172,0.27129337539432175
250173215004,2274,360,0.5678233438485805
250173215004,2276,102,0.1608832807570978
250173216001,2278,551,1
250173216002,2278,173,0.590443686006826
250173216002,2279,56,0.19112627986348124
250173216002,2284,64,0.21843003412969283
250173216003,2272,30,0.04665629860031104
250173216003,2276,297,0.4618973561430793
250173216003,2277,315,0.48989113530326595
250173216003,2278,1,0.0015552099533437014
250173216004,2277,545,1
250173216005,2272,261,0.660759493670886
250173216005,2279,134,0.3392405063291139
250173221001,2257,706,1
250173221002,2254,94,0.1646234676007005
250173221002,2256,477,0.8353765323992994
250173221003,2254,235,0.5802469135802469
250173221003,2256,170,0.41975308641975306
250173221004,2256,639,0.9984375
250173221004,2276,1,0.0015625
250173222001,2250,118,0.24279835390946503
250173222001,2251,177,0.36419753086419754
250173222001,2255,191,0.39300411522633744
250173222002,2250,967,0.9708835341365462
250173222002,2251,29,0.029116465863453816
250173223001,2249,665,1
250173223002,2248,734,1
250173223003,2248,150,0.2757352941176471
250173223003,2249,394,0.7242647058823529
250173223004,2248,290,0.675990675990676
250173223004,2249,139,0.32400932400932403
250173224001,2253,675,1
250173224002,2252,389,1
250173224003,2253,668,1
250173231011,2201,193,0.3502722323049002
250173231011,2202,358,0.6497277676950998
250173231012,2201,73,0.05221745350500715
250173231012,2203,279,0.19957081545064378
250173231012,2204,1046,0.748211731044349
250173231021,2201,155,0.3051181102362205
250173231021,2202,353,0.6948818897637795
250173231022,2203,339,1
250173231023,2201,761,0.9465174129353234
250173231023,2203,43,0.053482587064676616
250173241011,2190,788,0.694273127753304
250173241011,2191,209,0.1841409691629956
250173241011,2192,30,0.02643171806167401
250173241011,2197,108,0.09515418502202644
250173241012,2191,210,0.2706185567010309
250173241012,2192,415,0.5347938144329897
250173241012,2193,151,0.19458762886597938
250173241013,2190,88,0.0957562568008705
250173241013,2191,831,0.9042437431991295
250173241021,2194,459,1
250173241022,2194,558,0.37027206370272064
250173241022,2195,360,0.23888520238885202
250173241022,2196,524,0.3477106834771068
250173241022,2197,65,0.043132050431320505
250173241023,2195,102,0.3849056603773585
250173241023,2197,163,0.6150943396226415
250173251012,NA,1118,1
250173261024,NA,914,1
250173301011,1277,299,0.4095890410958904
250173301011,1278,431,0.5904109589041096
250173301012,1277,596,0.7078384798099763
250173301012,1278,246,0.2921615201900237
250173301021,1277,213,0.2080078125
250173301021,1279,1,9.765625e-4
250173301021,1280,810,0.791015625
250173301022,1278,50,0.07598784194528875
250173301022,1279,565,0.8586626139817629
250173301022,1280,43,0.06534954407294832
250173301023,1278,458,1
250173302011,1279,350,0.3401360544217687
250173302011,1280,133,0.1292517006802721
250173302011,1281,110,0.10689990281827016
250173302011,1282,335,0.32555879494655005
250173302011,1283,101,0.09815354713313897
250173302021,1283,254,0.3116564417177914
250173302021,1284,561,0.6883435582822086
250173302022,1282,338,1
250173302023,1281,515,1
250173311011,1289,77,0.13368055555555555
250173311011,1294,478,0.8298611111111112
250173311011,1296,21,0.036458333333333336
250173311012,1294,3,0.0038363171355498722
250173311012,1296,474,0.6061381074168798
250173311012,1297,242,0.309462915601023
250173311012,1298,63,0.08056265984654731
250173311021,1295,307,0.475968992248062
250173311021,1296,338,0.524031007751938
250173311022,1285,219,0.2534722222222222
250173311022,1286,426,0.4930555555555556
250173311022,1287,180,0.20833333333333334
250173311022,1288,39,0.04513888888888889
250173311023,1286,210,0.1926605504587156
250173311023,1288,279,0.25596330275229356
250173311023,1289,321,0.2944954128440367
250173311023,1294,280,0.25688073394495414
250173311024,1286,1,0.0015723270440251573
250173311024,1294,85,0.13364779874213836
250173311024,1295,550,0.8647798742138365
250173312001,1289,11,0.010194624652455977
250173312001,1291,390,0.3614457831325301
250173312001,1292,678,0.6283595922150139
250173312002,1293,640,1
250173312003,1293,543,1
250173313001,1290,292,0.3060796645702306
250173313001,1291,661,0.6928721174004193
250173313001,NA,1,0.0010482180293501049
