block_id,taz_id,area_fct
250010113003024,4775,1
250010113003025,4775,1
250010113003026,4775,1
250010113003027,4775,1
250010113003028,4775,1
250010113003029,4775,1
250010113003030,4775,1
250010113003031,4775,1
250010113003032,4775,1
250010113003033,4775,1
250010113003034,4775,1
250010113003035,4775,1
250010113003036,4775,1
250010113003037,4775,1
250010113003038,4775,1
250010113003039,4775,1
250010113003040,4775,1
250010113003041,4775,1
250010113003042,4775,1
250010113003043,4775,1
250010113003044,4775,1
250010113003045,4775,1
250010113003046,4775,1
250010113003047,4775,1
250010113003048,4775,1
250010113003049,4775,1
250010113003050,4775,1
250010114001000,4780,1
250010114001001,4780,1
250010114001002,4780,1
250010114001003,4780,1
250010114001004,4780,1
250010114001005,4780,1
250010114001006,4780,1
250010114001007,4780,1
250010114001008,4780,1
250010114001009,4780,1
250010114001010,4780,1
250010114001011,4780,1
250010114001012,4780,1
250010114001013,4780,1
250010114001014,4780,1
250010114001015,4780,1
250010114001016,4780,1
250010114001017,4780,1
250010114001018,4780,1
250010114001019,4780,1
250010114001020,4780,1
250010114001021,4780,1
250010114001022,4780,1
250010114001023,4780,1
250010114001024,4780,1
250010114001025,4780,1
250010114001026,4780,1
250010114001027,4780,1
250010114001028,4780,1
250010114001029,4780,1
250010114001030,4780,1
250010114001031,4780,1
250010114001032,4780,1
250010114001033,4780,1
250010114001034,4780,1
250010114001035,4780,1
250010114001036,4780,1
250010114002000,4781,1
250010114002001,4781,1
250010114002002,4781,1
250010114002003,4781,1
250010114002004,4781,1
250010114002005,4781,1
250010114002006,4781,1
250010114002007,4781,1
250010114002008,4781,1
250010114002009,4781,1
250010114002010,4781,1
250010114002011,4781,1
250010114002012,4781,1
250010114002013,4781,1
250010114002014,4781,1
250010114002015,4781,1
250010114002016,4781,1
250010114002017,4781,1
250010114002018,4781,1
250010114002019,4781,1
250010114002020,4781,1
250010114002021,4781,1
250010114002022,4781,1
250010114002023,4781,1
250010114002024,4781,1
250010114002025,4781,1
250010114002026,4781,1
250010114002027,4781,1
250010114002028,4781,1
250010114002029,4781,1
250010114002030,4781,1
250010114002031,4781,1
250010114003001,4771,1
250010114003002,4771,1
250010114003003,4771,1
250010114003004,4771,1
250010114003005,4771,1
250010114003006,4771,1
250010114003007,4771,1
250010114003008,4771,1
250010114003009,4771,1
250010114003010,4771,1
250010114003011,4771,1
250010114003012,4771,1
250010114003013,4771,1
250010114003014,4771,1
250010114003015,4771,1
250010114003016,4771,1
250010114003017,4771,1
250010114003018,4771,1
250010114003019,4771,1
250010114003020,4771,1
250010114003021,4771,1
250010114003022,4771,1
250010114003024,4771,1
250010114003025,4771,1
250010114003026,4771,1
250010114003027,4771,1
250010114003028,4771,1
250010114003029,4771,1
250010114003030,4771,1
250010114003031,4771,1
250010114003032,4771,1
250010114003033,4771,1
250010114003034,4771,1
250010114003035,4771,1
250010114003036,4771,1
250010114003037,4771,1
250010114003038,4771,1
250010114003039,4771,1
250010114003040,4771,1
250010114003041,4771,1
250010114003042,4771,1
250010114004000,4767,1
250010114004001,4767,1
250010114004002,4767,1
250010114004003,4767,1
250010114004004,4767,1
250010114004005,4767,1
250010114004006,4767,1
250010114004007,4767,1
250010114004008,4767,1
250010114004009,4767,1
250010114004010,4767,1
250010114004011,4767,1
250010114004012,4767,1
250010114004013,4767,1
250010114004014,4767,1
250010114004015,4767,1
250010114004016,4767,1
250010114004017,4767,1
250010114004018,4767,1
250010114004019,4767,1
250010114004020,4767,1
250010114004021,4767,1
250010114004022,4767,1
250010114004023,4767,1
250010114004024,4767,1
250010114004025,4767,1
250010114004026,4767,1
250010114004027,4767,1
250010114004028,4767,1
250010114004029,4767,1
250010114004030,4767,1
250010114004031,4767,1
250010114004032,4767,1
250010114004033,4767,1
250010114004034,4767,1
250010114004035,4767,1
250010114004036,4767,1
250010114004037,4767,1
250010114004038,4767,1
250010114004039,4767,1
250010114004040,4767,1
250010114004041,4767,1
250010114004042,4767,1
250010114004043,4767,1
250010114004044,4767,1
250010114004045,4767,1
250010114004046,4767,1
250010114004047,4767,1
250010114004048,4767,1
250010114004049,4767,1
250010114004050,4767,1
250010114004051,4767,1
250010114004052,4767,1
250010114004053,4767,1
250010115001000,4778,1
250010115001001,4778,1
250010115001002,4778,1
250010115001003,4778,1
250010115001004,4778,1
250010115001005,4778,1
250010115001006,4778,1
250010115001007,4778,1
250010115001008,4778,1
250010115001009,4778,1
250010115001010,4778,1
250010115001011,4778,1
250010115001012,4778,1
250010115001013,4778,1
250010115001014,4778,1
250010115001015,4778,1
250010115001016,4778,1
250010115001017,4778,1
250010115001018,4778,1
250010115001019,4778,1
250010115001020,4778,1
250010115001021,4778,1
250010115001022,4778,1
250010115001023,4778,1
250010115001024,4778,1
250010115001025,4778,1
250010115001026,4778,1
250010115001027,4778,1
250010115001028,4778,1
250010115001029,4778,1
250010115002000,4779,1
250010115002001,4779,1
250010115002002,4779,1
250010115002003,4779,1
250010115002004,4779,1
250010115002005,4779,1
250010115002006,4779,1
250010115002007,4779,1
250010115002008,4779,1
250010115002009,4779,1
250010115002010,4779,1
250010115002011,4779,1
250010115002012,4779,1
250010115002013,4779,1
250010115002014,4779,1
250010115002015,4779,1
250010115002016,4779,1
250010115002017,4779,1
250010115002018,4779,1
250010115002019,4779,1
250010115002020,4779,1
250010115002021,4779,1
250010115002022,4779,1
250010115002023,4779,1
250010115002024,4779,1
250010115002025,4779,1
250010115002026,4779,1
250010115002027,4779,1
250010115002028,4779,1
250010115002029,4779,1
250010115002030,4779,1
250010115002031,4779,1
250010115002032,4779,1
250010115002033,4779,1
250010115002034,4779,1
250010115002035,4779,1
250010115002036,4779,1
250010115002037,4779,1
250010115002038,4779,1
250010115002039,4779,1
250010115002040,4779,1
250010115002041,4779,1
250010115002042,4779,1
250010115002043,4779,1
250010115002044,4779,1
250010115002045,4779,1
250010115002046,4779,1
250010115002047,4779,1
250010115002048,4779,1
250010115002049,4779,1
250010115002050,4779,1
250010115002051,4779,1
250010115002052,4779,1
250010115002053,4779,1
250010115002054,4779,1
250010115003000,4777,1
250010115003001,4777,1
250010115003002,4777,1
250010115003003,4777,1
250010115003004,4777,1
250010115003005,4777,1
250010115003006,4777,1
250010115003007,4777,1
250010115003008,4777,1
250010115003009,4777,1
250010115003010,4777,1
250010115003011,4777,1
250010115003012,4777,1
250010115003013,4777,1
250010115003014,4777,1
250010115003015,4777,1
250010115003016,4777,1
250010115003017,4777,1
250010115003018,4777,1
250010115003019,4777,1
250010115003020,4777,1
250010115003021,4777,1
250010115003022,4777,1
250010115003023,4777,1
250010115003024,4777,1
250010115003025,4777,1
250010115003026,4777,1
250010115003027,4777,1
250010115003028,4777,1
250010115003029,4777,1
250010115003030,4777,1
250010115003031,4777,1
250010115003032,4777,1
250010115003033,4777,1
250010115003034,4777,1
250010115003035,4777,1
250010115003036,4777,1
250010115003037,4777,1
250010115003038,4777,1
250010115003039,4777,1
250010115003040,4777,1
250010115003041,4777,1
250010115003042,4777,1
250010115003043,4777,1
250010115003044,4777,1
250010115003045,4777,1
250010115003046,4777,1
250010115003047,4777,1
250010115003048,4777,1
250010115003049,4777,1
250010115003050,4777,1
250010115003051,4777,1
250010115003052,4777,1
250010115004000,4763,1
250010115004001,4763,1
250010115004002,4763,1
250010115004003,4763,1
250010115004004,4763,1
250010115004005,4763,1
250010115004006,4763,1
250010115004007,4763,1
250010115004008,4763,1
250010115004009,4763,1
250010115004010,4763,1
250010115004011,4763,1
250010115004012,4763,1
250010115004013,4763,1
250010115004014,4763,1
250010115004015,4763,1
250010115004016,4763,1
250010115004017,4763,1
250010115004018,4763,1
250010115004019,4763,1
250010115004020,4763,1
250010115004021,4763,1
250010115004022,4763,1
250010115004023,4763,1
250010115004024,4763,1
250010115004025,4763,1
250010115004026,4763,1
250010115004027,4763,1
250010115004028,4763,1
250010115004029,4763,1
250010115004030,4763,1
250010115004031,4763,1
250010115004032,4763,1
250010115004033,4763,1
250010115004034,4763,1
250010115004035,4763,1
250010115004036,4763,1
250010115004037,4763,1
250010115004038,4763,1
250010115004039,4763,1
250010115004040,4763,1
250010115004041,4763,1
250010115004042,4763,1
250010115004043,4763,1
250010115004044,4763,1
250010115004045,4763,1
250010115004046,4763,1
250010115004047,4763,1
250010115004048,4763,1
250010115004049,4763,1
250010115004050,4763,1
250010115004051,4763,1
250010115004052,4763,1
250010115004053,4763,1
250010115004054,4763,1
250010115004055,4763,1
250010115004056,4763,1
250010115004057,4763,1
250010115004058,4763,1
250010115004059,4763,1
250010115004060,4763,1
250010115004061,4763,1
250010115004062,4763,1
250010115004063,4763,1
250010115004064,4763,1
250010115004065,4763,1
250010115004066,4763,1
250010115004067,4763,1
250010115004068,4763,1
250010115004069,4763,1
250010115004070,4763,1
250010115004071,4763,1
250010115004072,4763,1
250010115004073,4763,1
250010115004074,4763,1
250010115004075,4763,1
250010115004076,4763,1
250010115004077,4763,1
250010115004078,4763,1
250010115004079,4763,1
250010115004080,4763,1
250010115004081,4763,1
250010115004082,4763,1
250010115004083,4763,1
250010115004084,4763,1
250010115004085,4763,1
250010115004086,4763,1
250010115004087,4763,1
250010115004088,4763,1
250010115004089,4763,1
250010115004090,4763,1
250010115004091,4763,1
250010115004092,4763,1
250010115005000,4732,1
250010115005001,4732,1
250010115005002,4732,1
250010115005003,4732,1
250010115005004,4732,1
250010115005005,4732,1
250010115005006,4732,1
250010115005007,4732,1
250010115005008,4732,1
250010115005009,4732,1
250010115005010,4732,1
250010115005011,4732,1
250010115005012,4732,1
250010115005013,4732,1
250010115005014,4732,1
250010115005015,4732,1
250010115005016,4732,1
250010115005017,4732,1
250010115005018,4732,1
250010115005019,4732,1
250010115005020,4732,1
250010115005021,4732,1
250010115005022,4732,1
250010115005023,4732,1
250010115005024,4732,1
250010115005025,4732,1
250010115005026,4732,1
250010115005027,4732,1
250010115005028,4732,1
250010115005029,4732,1
250010115005030,4732,1
250010115005031,4732,1
250010116001000,4733,1
250010116001001,4733,1
250010116001002,4733,1
250010116001003,4733,1
250010116001004,4733,1
250010116001005,4733,1
250010116001006,4733,1
250010116001007,4733,1
250010116001008,4733,1
250010116001009,4733,1
250010116001010,4733,1
250010116001011,4733,1
250010116001012,4733,1
250010116001013,4733,1
250010116001014,4733,1
250010116001015,4733,1
250010116001016,4733,1
250010116001017,4733,1
250010116001018,4733,1
250010116001019,4733,1
250010116001020,4733,1
250010116001021,4733,1
250010116001022,4733,1
250010116001023,4733,1
250010116001024,4733,1
250010116001025,4733,1
250010116001026,4733,1
250010116001027,4733,1
250010116001028,4733,1
250010116001029,4733,1
250010116001030,4733,1
250010116001031,4733,1
250010116001032,4733,1
250010116001033,4733,1
250010116001034,4733,1
250010116001035,4733,1
250010116001036,4733,1
250010116001037,4733,1
250010116001038,4733,1
250010116001039,4733,1
250010116001040,4733,1
250010116001041,4733,1
250010116001042,4733,1
250010116001043,4733,1
250010116001044,4733,1
250010116001045,4733,1
250010116001046,4733,1
250010116001047,4733,1
250010116001048,4733,1
250010116001049,4733,1
250010116001050,4733,1
250010116001051,4733,1
250010116001052,4733,1
250010116001053,4733,1
250010116001054,4733,1
250010116001055,4733,1
250010116001056,4733,1
250010116001057,4733,1
250010116001058,4733,1
250010116001059,4733,1
250010116001060,4733,1
250010116001061,4733,1
250010116001062,4733,1
250010116001063,4733,1
250010116001064,4733,1
250010116001065,4733,1
250010116002000,4764,1
250010116002001,4764,1
250010116002002,4764,1
250010116002003,4764,1
250010116002004,4764,1
250010116002005,4764,1
250010116002006,4764,1
250010116002007,4764,1
250010116002008,4764,1
250010116002009,4764,1
250010116002010,4764,1
250010116002011,4764,1
250010116002012,4764,1
250010116002013,4764,1
250010116002014,4764,1
250010116002015,4764,1
250010116002016,4764,1
250010116002017,4764,1
250010116002018,4764,1
250010116002019,4764,1
250010116002020,4764,1
250010116002021,4764,1
250010116002022,4764,1
250010116002023,4764,1
250010116002024,4764,1
250010116002025,4764,1
250010116002026,4764,1
250010116002027,4764,1
250010116002028,4764,1
250010116002029,4764,1
250010116002030,4764,1
250010116002031,4764,1
250010116002032,4764,1
250010116002033,4764,1
250010116002034,4764,1
250010116002035,4764,1
250010116002036,4764,1
250010116002037,4764,1
250010116002038,4764,1
250010116002039,4764,1
250010116002040,4764,1
250010116002041,4764,1
250010116002042,4764,1
250010116002043,4764,1
250010116002044,4764,1
250010116002045,4764,1
250010116003000,4734,1
250010116003001,4734,1
250010116003002,4734,1
250010116003003,4734,1
250010116003004,4734,1
250010116003005,4734,1
250010116003006,4734,1
250010116003007,4734,1
250010116003008,4734,1
250010116003009,4734,1
250010116003010,4734,1
250010116003011,4734,1
250010116003012,4734,1
250010116003013,4734,1
250010116003014,4734,1
250010116003015,4734,1
250010116003016,4734,1
250010116003017,4734,1
250010116003018,4734,1
250010116003019,4734,1
250010116003020,4734,1
250010116003021,4734,1
250010116003022,4734,1
250010116003023,4734,1
250010116003024,4734,1
250010116003025,4734,1
250010116003026,4734,1
250010116003027,4734,1
250010116003029,4734,1
250010116003030,4734,1
250010116003031,4734,1
250010116003032,4734,1
250010116003033,4734,1
250010116003034,4734,1
250010116003035,4734,1
250010116003036,4734,1
250010116003037,4734,1
250010116003038,4734,1
250010116003039,4734,1
250010116003040,4734,1
250010116003041,4734,1
250010116003042,4734,1
250010116003043,4734,1
250010116003044,4734,1
250010116003045,4734,1
250010116003046,4734,1
250010116003047,4734,1
250010116003048,4734,1
250010116003049,4734,1
250010116003050,4734,1
250010116003051,4734,1
250010116003052,4734,1
250010116003053,4734,1
250010116003054,4734,1
250010116003055,4734,1
250010116003056,4734,1
250010116003057,4734,1
250010116003058,4734,1
250010116003059,4734,1
250010116003060,4734,1
250010116003061,4734,1
250010116003062,4734,1
250010116003063,4734,1
250010116003064,4734,1
250010116003065,4734,1
250010116003066,4734,1
250010116003067,4734,1
250010116003068,4734,1
250010116003069,4734,1
250010116003070,4734,1
250010116003071,4734,1
250010116003072,4734,1
250010116003073,4734,1
250010116003074,4734,1
250010116003075,4734,1
250010116003076,4734,1
250010116003077,4734,1
250010116003078,4734,1
250010116003079,4734,1
250010116003080,4734,1
250010116003081,4734,1
250010116003082,4734,1
250010116003083,4734,1
250010116003084,4734,1
250010116003085,4734,1
250010116003086,4734,1
250010116003087,4734,1
250010116003088,4734,1
250010116003089,4734,1
250010116003090,4734,1
250010116003091,4734,1
250010116003092,4734,1
250010116003093,4734,1
250010116003094,4734,1
250010116003095,4734,1
250010116003096,4734,1
250010116003097,4734,1
250010116003098,4734,1
250010116003099,4734,1
250010116003100,4734,1
250010116003101,4734,1
250010116003102,4734,1
250010116003103,4734,1
250010116003104,4734,1
250010116003105,4734,1
250010116003106,4734,1
250010116003107,4734,1
250010116003108,4734,1
250010116003109,4734,1
250010116003110,4734,1
250010116003111,4734,1
250010116003112,4734,1
250010116003113,4734,1
250010116003114,4734,1
250010116003115,4734,1
250010116003116,4734,1
250010116003117,4734,1
250010116003118,4734,1
250010116003119,4734,1
250010116003120,4734,1
250010116003121,4734,1
250010116003122,4734,1
250010116003123,4734,1
250010117001000,4751,1
250010117001001,4751,1
250010117001002,4751,1
250010117001003,4751,1
250010117001004,4751,1
250010117001005,4751,1
250010117001006,4751,1
250010117001007,4751,1
250010117001008,4751,1
250010117001009,4751,1
250010117001010,4751,1
250010117001011,4751,1
250010117001012,4751,1
250010117001013,4751,1
250010117001014,4751,1
250010117001015,4751,1
250010117001016,4751,1
250010117001017,4751,1
250010117001018,4751,1
250010117001019,4751,1
250010117001020,4751,1
250010117001021,4751,1
250010117001022,4751,1
250010117001023,4751,1
250010117001024,4751,1
250010117001025,4751,1
250010117001026,4751,1
250010117001027,4751,1
250010117001028,4751,1
250010117001029,4751,1
250010117001030,4751,1
250010117001031,4751,1
250010117001032,4751,1
250010117001033,4751,1
250010117001034,4751,1
250010117001035,4751,1
250010117001036,4751,1
250010117001037,4751,1
250010117001038,4751,1
250010117001039,4751,1
250010117001040,4751,1
250010117001041,4751,1
250010117001042,4751,1
250010117001043,4751,1
250010117001044,4751,1
250010117001045,4751,1
250010117001046,4751,1
250010117001047,4751,1
250010117002000,4753,1
250010117002001,4753,1
250010117002002,4753,1
250010117002003,4753,1
250010117002004,4753,1
250010117002005,4753,1
250010117002006,4753,1
250010117002007,4753,1
250010117002008,4753,1
250010117002009,4753,1
250010117002010,4753,1
250010117002011,4753,1
250010117002012,4753,1
250010117002013,4753,1
250010117002014,4753,1
250010117002015,4753,1
250010117002016,4753,1
250010117002017,4753,1
250010117002018,4753,1
250010117002019,4753,1
250010117002020,4753,1
250010117002021,4753,1
250010117002022,4753,1
250010117002023,4753,1
250010117002024,4753,1
250010117002025,4753,1
250010117002026,4753,1
250010117002027,4753,1
250010117002028,4753,1
250010117002029,4753,1
250010117002030,4753,1
250010117002031,4753,1
250010117002032,4753,1
250010117002033,4752,0.32871
250010117002033,4753,0.6712899999999999
250010117002034,4752,0.30297
250010117002034,4753,0.6970299999999999
250010117002035,4753,1
250010117002036,4753,1
250010117002037,4753,1
250010117002038,4753,1
250010117002039,4753,1
250010117002040,4753,1
250010117002041,4753,1
250010117002042,4753,1
250010117002043,4753,1
250010117002044,4753,1
250010117002045,4753,1
250010117002046,4753,1
250010117002047,4753,1
250010117002048,4753,1
250010117002049,4753,1
250010117002050,4753,1
250010117002051,4753,1
250010117002052,4753,1
250010117002053,4753,1
250010117002054,4753,1
250010117002055,4753,1
250010117002056,4753,1
250010117002057,4753,1
250010117002058,4753,1
250010117002059,4753,1
250010117002060,4753,1
250010117002061,4753,1
250010117003000,4752,1
250010117003001,4752,1
250010117003002,4752,1
250010117003003,4752,1
250010117003004,4752,1
250010117003005,4752,1
250010117003006,4752,1
250010117003007,4752,1
250010117003008,4752,1
250010117003009,4752,1
250010117003010,4752,1
250010117003011,4752,1
250010117003012,4752,1
250010117003013,4752,1
250010117003014,4752,1
250010117003015,4752,1
250010117003016,4752,1
250010117003017,4752,1
250010117003018,4752,1
250010117003019,4752,1
250010117003020,4752,1
250010117003021,4752,1
250010117003022,4752,1
250010117003023,4752,1
250010117003024,4752,1
250010117003025,4752,1
250010117003026,4752,1
250010117003027,4752,1
250010117003028,4752,1
250010117003029,4752,1
250010117003030,4752,1
250010117003031,4752,1
250010117003032,4752,1
250010117003033,4752,1
250010117003034,4752,1
250010117003035,4752,1
250010117003036,4752,1
250010117003037,4752,1
250010117003038,4752,1
250010117003039,4752,1
250010117003040,4752,1
250010117003041,4752,1
250010117003042,4752,1
250010117003043,4752,1
250010117003044,4752,1
250010117003045,4752,1
250010117003046,4752,1
250010117003047,4752,1
250010117003048,4752,1
250010117003049,4752,1
250010117003050,4752,1
250010117003051,4752,1
250010117003052,4752,1
250010117003053,4752,1
250010117003054,4752,1
250010117003055,4752,1
250010117003056,4752,1
250010117003057,4752,1
250010117003058,4752,1
250010117003059,4752,1
250010117003060,4752,1
250010117003061,4752,1
250010117003062,4752,1
250010117003063,4752,1
250010117003064,4752,1
250010117003065,4752,1
250010117003066,4752,1
250010117003067,4752,1
250010117003068,4752,1
250010117003069,4752,1
250010117003070,4752,1
250010117003071,4752,1
250010117003072,4752,1
250010117003073,4752,1
250010117003074,4752,1
250010117003075,4752,1
250010117003076,4752,1
250010117003077,4752,1
250010117003078,4752,1
250010117003079,4752,1
250010117003080,4752,1
250010117003081,4752,1
250010117003082,4752,1
250010117003083,4752,1
250010117003084,4752,1
250010117003085,4752,1
250010117003086,4752,1
250010117003087,4752,1
250010103041000,4731,1
250010103041001,4731,1
250010103041002,4731,1
250010103041003,4731,1
250010103041004,4731,1
250010103041005,4731,1
250010103041006,4731,1
250010103041007,4731,1
250010103041008,4731,1
250010103041009,4731,1
250010103041010,4731,1
250010103041011,4731,1
250010103041012,4731,1
250010103041013,4731,1
250010103041014,4731,1
250010103041015,4731,1
250010103041016,4731,1
250010103041017,4731,1
250010103041018,4731,1
250010103041019,4731,1
250010103041020,4731,1
250010103041021,4731,1
250010103041022,4731,1
250010103041023,4731,1
250010103041024,4731,1
250010103041025,4731,1
250010103041026,4731,1
250010103041027,4731,1
250010103041028,4731,1
250010103041029,4731,1
250010103041030,4731,1
250010103041031,4731,1
250010103041032,4731,1
250010103041033,4731,1
250010103041034,4731,1
250010103041035,4731,1
250010103041036,4731,1
250010103041037,4731,1
250010103041038,4731,1
250010103041039,4731,1
250010103041040,4731,1
250010103041041,4731,1
250010103041042,4731,1
250010103041043,4731,1
250010103041044,4731,1
250010103041045,4731,1
250010103041046,4731,1
250010103041047,4731,1
250010103041048,4731,1
250010103041049,4731,1
250010103041050,4731,1
250010103041051,4731,1
250010103041052,4731,1
250010103041053,4731,1
250010103041054,4731,1
250010103041055,4731,1
250010103041056,4731,1
250010103041057,4731,1
250010103041058,4731,1
250010103042000,4730,1
250010103042001,4730,1
250010103042002,4730,1
250010103042003,4730,1
250010103042004,4730,1
250010103042005,4730,1
250010103042006,4730,1
250010103042007,4730,1
250010103042008,4730,1
250010103042009,4730,1
250010103042010,4730,1
250010103042011,4730,1
250010103042012,4730,1
250010103042013,4730,1
250010103042014,4730,1
250010103042015,4730,1
250010103042016,4730,1
250010103042017,4730,1
250010103042018,4730,1
250010103042019,4730,1
250010103042020,4730,1
250010103042021,4730,1
250010103042022,4730,1
250010103042023,4730,1
250010103042024,4730,1
250010103042025,4730,1
250010103042026,4730,1
250010103042027,4730,1
250010103042028,4730,1
250010103042029,4730,1
250010103042030,4730,1
250010103042031,4730,1
250010103042032,4730,1
250010103042033,4730,1
250010103042034,4730,1
250010103042035,4730,1
250010103042036,4730,1
250010103042037,4730,1
250010103042038,4730,1
250010103042039,4730,1
250010103042040,4730,1
250010103042041,4730,1
250010103042042,4730,1
250010103042043,4730,1
250010103042044,4730,1
250010103042045,4730,1
250010103042046,4730,1
250010103042047,4730,1
250010103042048,4730,1
250010103042049,4730,1
250010103042050,4730,1
250010103042051,4730,1
250010103042052,4730,1
250010103042053,4730,1
250010103042054,4730,1
250010103042055,4730,1
250010103042056,4730,1
250010103042057,4730,1
250010103043000,4787,1
250010103043001,4787,1
250010103043002,4787,1
250010103043003,4787,1
250010103043004,4787,1
250010103043005,4787,1
250010103043006,4787,1
250010103043007,4787,1
250010103043008,4787,1
250010103043009,4787,1
250010103043010,4787,1
250010103043011,4787,1
250010103043012,4787,1
250010103043013,4787,1
250010103043014,4787,1
250010103043015,4787,1
250010103043016,4787,1
250010103043017,4787,1
250010103043018,4787,1
250010103043019,4787,1
250010103043020,4787,1
250010103043021,4787,1
250010103043022,4787,1
250010103043023,4787,1
250010103043024,4787,1
250010103043025,4787,1
250010103043026,4787,1
250010103043027,4787,1
250010103043028,4787,1
250010103043029,4787,1
250010103043030,4787,1
250010103043031,4787,1
250010103043032,4787,1
250010103043033,4787,1
250010103043034,4787,1
250010103043035,4787,1
250010103043036,4787,1
250010103043037,4787,1
250010103043038,4787,1
250010103043039,4787,1
250010103043040,4787,1
250010103043041,4787,1
250010103043042,4787,1
250010103043043,4787,1
250010103043044,4787,1
250010103043045,4787,1
250010103043046,4787,1
250010103043047,4787,1
250010103043048,4787,1
250010103043049,4787,1
250010103043050,4787,1
250010103043051,4787,1
250010103043052,4787,1
250010103043053,4787,1
250010103043054,4787,1
250010103043055,4787,1
250010103043056,4787,1
250010103043057,4787,1
250010103043058,4787,1
250010103043059,4787,1
250010103043060,4787,1
250010103043061,4787,1
250010103043062,4787,1
250010103043063,4787,1
250010103043064,4787,1
250010103043065,4787,1
250010103043066,4787,1
250010103043067,4787,1
250010103043068,4787,1
250010103043069,4787,1
250010103061000,4749,1
250010103061001,4749,1
250010103061002,4749,1
250010103061003,4749,1
250010103061004,4749,1
250010103061005,4749,1
250010103061006,4749,1
250010103061007,4749,1
250010103061008,4749,1
250010103061009,4749,1
250010103061010,4749,1
250010103061011,4749,1
250010103061012,4749,1
250010103061013,4749,1
250010103061014,4749,1
250010103061015,4749,1
250010103061016,4749,1
250010103061017,4749,1
250010103061018,4749,1
250010103061019,4749,1
250010103061020,4749,1
250010103061021,4749,1
250010103061022,4749,1
250010103061023,4749,1
250010103061024,4749,1
250010103061025,4749,1
250010103061026,4749,1
250010103061027,4749,1
250010103061028,4749,1
250010103061029,4749,1
250010103061030,4749,1
250010103061031,4749,1
250010103061032,4749,1
250010103061033,4749,1
250010103061034,4749,1
250010103061035,4749,1
250010103061036,4749,1
250010103061037,4749,1
250010103061038,4749,1
250010103061039,4749,1
250010103061040,4749,1
250010103061041,4749,1
250010103061042,4749,1
250010103061043,4749,1
250010103061044,4749,1
250010103061045,4749,1
250010103061046,4749,1
250010103061047,4749,1
250010103061048,4749,1
250010103061049,4749,1
250010103061050,4749,1
250010103061051,4749,1
250010103061052,4749,1
250010103061053,4749,1
250010103061054,4749,1
250010103062000,4748,1
250010103062001,4748,1
250010103062002,4748,1
250010103062003,4748,1
250010103062004,4748,1
250010103062005,4748,1
250010103062006,4748,1
250010103062007,4748,1
250010103062008,4748,1
250010103062009,4748,1
250010103062010,4748,1
250010103062011,4748,1
250010103062012,4748,1
250010103062013,4748,1
250010103062014,4748,1
250010103062015,4748,1
250010103062016,4748,1
250010103062017,4748,1
250010103062018,4748,1
250010103062019,4748,1
250010103062020,4748,1
250010103062021,4748,1
250010103062022,4748,1
250010103062023,4748,1
250010103062024,4748,1
250010103062025,4748,1
250010103062026,4748,1
250010103062027,4748,1
250010103062028,4748,1
250010103062029,4748,1
250010103062030,4748,1
250010103062031,4748,1
250010103062032,4748,1
250010103062033,4748,1
250010103062034,4748,1
250010103062035,4748,1
250010103062036,4748,1
250010103062037,4748,1
250010103062038,4748,1
250010103062039,4748,1
250010103062040,4748,1
250010103062041,4748,1
250010103062042,4748,1
250010103062043,4748,1
250010103062044,4748,1
250010103062045,4748,1
250010103062046,4748,1
250010103062047,4748,1
250010103062048,4748,1
250010103062049,4748,1
250010103062050,4748,1
250010103062051,4748,1
250010103062052,4748,1
250010103062053,4748,1
250010103062054,4748,1
250010103062055,4748,1
250010103062056,4748,1
250010103062057,4748,1
250010103062058,4748,1
250010103062059,4748,1
250010103062060,4748,1
250010103062061,4748,1
250010103062062,4748,1
250010103062063,4748,1
250010103062064,4748,1
250010103062065,4748,1
250010103062066,4748,1
250010103062067,4748,1
250010103062068,4748,1
250010103062069,4748,1
250010103062070,4748,1
250010103062071,4748,1
250010103062072,4748,1
250010103062073,4748,1
250010103062074,4748,1
250010103062075,4748,1
250010103062076,4748,1
250010103062077,4748,1
250010103062078,4748,1
250010103062079,4748,1
250010103062080,4748,1
250010103063000,4602,1
250010103063001,4602,1
250010103063002,4602,1
250010103063003,4602,1
250010103063004,4602,1
250010103063005,4602,1
250010103063006,4602,1
250010103063007,4602,1
250010103063008,4602,1
250010103063009,4602,1
250010103063010,4602,1
250010103063011,4602,1
250010103063012,4602,1
250010103063013,4602,1
250010103063014,4602,1
250010103063015,4602,1
250010103063016,4602,1
250010103063017,4602,1
250010103063018,4602,1
250010103063019,4602,1
250010103063020,4602,1
250010103063021,4602,1
250010103063022,4602,1
250010103063023,4602,1
250010103063024,4602,1
250010103063025,4602,1
250010103063026,4602,1
250010103063027,4602,1
250010103063028,4602,1
250010103063029,4602,1
250010103063030,4602,1
250010103063031,4602,1
250010103063032,4602,1
250010103063033,4602,1
250010103063034,4602,1
250010103063035,4602,1
250010103063036,4602,1
250010103063037,4602,1
250010103063038,4602,1
250010103063039,4602,1
250010103063040,4602,1
250010103063041,4602,1
250010103063042,4602,1
250010103063043,4602,1
250010103063044,4602,1
250010103063045,4602,1
250010103063046,4602,1
250010103063047,4602,1
250010103063048,4602,1
250010103063049,4602,1
250010103063050,4602,1
250010103063051,4602,1
250010103063052,4602,1
250010103063053,4602,1
250010103063054,4602,1
250010103063055,4602,1
250019900000018,4602,1
