ID,n,TAZ_nonmin,TAZ_tot,TAZ_nonmin_moe,TAZ_tot_moe,min_pct,min_pct_moe,combined_moe_pct
2561,4,1107.8072031765882,1219.6534881168416,127.66014053225491,123.24538064462097,0.0917033288798651,0.05031434180084111,9.2% ± 5.0%
2562,2,248.67023452906463,273.7820512789222,28.64195285870376,27.6514542333776,0.09172192491272668,0.05029214005196589,9.2% ± 5.0%
2563,2,226.4512885615372,247.2742812306518,20.20535042977319,19.705144280824005,0.08421010290872666,0.03675594805317701,8.4% ± 3.7%
2564,3,43.46442280029338,48.14377670997416,4.79126183084917,4.626920053520055,0.09719540570882013,0.048744243572283755,9.7% ± 4.9%
2565,4,531.520819536693,674.691227073276,57.412041772255,66.49695286800775,0.2122013771509048,0.03481742992123466,21.2% ± 3.5%
2566,2,1044.3170636957936,1118.4056827843797,128.07625862327401,130.8686129799362,0.0662448521399992,0.03429164330406894,6.6% ± 3.4%
2567,4,1440.8614357767506,2128.370620618535,214.75152007792715,344.12895377862566,0.32302136581925966,0.14886853167698305,32.3% ± 14.9%
2568,4,2384.737338911058,2715.576182553614,253.16918052320116,280.5955040081002,0.12183007266305057,0.02139785762942505,12.2% ± 2.1%
2569,5,2417.7624411831594,2804.5609473738305,214.91924679341247,239.7770800589444,0.13791766820145812,0.020980449263784697,13.8% ± 2.1%
2570,4,2371.6722616457755,3051.0902859520547,252.75185836676266,294.71736869901247,0.22268040622543406,0.034996551134610115,22.3% ± 3.5%
2571,5,2171.135839908026,2596.4511947328633,252.74766475665297,288.01580518335635,0.16380641226287174,0.029530391809936028,16.4% ± 3.0%
2572,5,1449.3513622374726,1878.6729018392334,144.40158270731047,186.96819603262972,0.22852383679002986,0.003618201756025262,22.9% ± 0.4%
2636,5,3990.6600133642373,4158.4298714723855,463.1753571070929,466.09299715383827,0.04034452023805457,0.028921332474746618,4.0% ± 2.9%
2637,4,3593.2147280249733,4005.2657035721854,437.57003044343895,492.73102671258454,0.10287731352746843,0.1552921638693785,10.3% ± 15.5%
2638,2,1254.7104411616872,1307.4583499451605,145.62963732388846,146.54698936997931,0.040343854001686386,0.0289214437783973,4.0% ± 2.9%
2639,5,3007.381540111611,3357.678605408745,805.6277980852502,722.1110482076181,0.10432715767758571,0.14305450504158707,10.4% ± 14.3%
2640,5,2289.344967013257,2322.212078193967,616.0951876694232,617.168116452727,0.014153363290691168,0.04171149492756366,1.4% ± 4.2%
2641,6,1893.715790866246,1928.357801729615,198.21210408181778,196.21579541951908,0.017964514071142412,0.02409155280166897,1.8% ± 2.4%
2642,4,1765.390890214183,1804.0348554972131,223.63973503099453,225.55600628982674,0.02142085290939655,0.019951175832643653,2.1% ± 2.0%
2643,4,2838.5071899321433,2892.792790040765,237.10914356136564,235.98532062407597,0.018765810083430368,0.017633967189965544,1.9% ± 1.8%
2644,3,2085.333089924484,2150.811916980077,317.8450832378524,324.7360328164666,0.03044377173971169,0.020240002465756232,3.0% ± 2.0%
2645,3,1832.9506255299893,1866.1755845505265,195.72547047591345,193.75176824982694,0.01780376899987124,0.024518004232929252,1.8% ± 2.5%
2646,5,1204.8873484188355,1367.56707823739,119.16856229480584,129.98069960180857,0.11895557622535546,0.024103810155146455,11.9% ± 2.4%
2647,4,1174.7020763938162,1333.2341120665324,116.02008493747444,126.54652097616055,0.11890787539705927,0.024055650152510627,11.9% ± 2.4%
2648,3,1715.351647848682,1946.9530319521011,169.67914617762713,185.07409821818163,0.11895581470252792,0.02410721449526625,11.9% ± 2.4%
2649,4,2189.5234855175586,2402.707334257017,219.68644531193652,212.35695427218658,0.0887265151689316,0.043280459332059595,8.9% ± 4.3%
2650,3,825.840703132829,912.141105984415,72.56375224738457,71.49793716947192,0.09461299604346585,0.03594693942154388,9.5% ± 3.6%
2651,5,2426.21306751361,2639.9972143754803,294.3737326357844,282.14281324795854,0.08097892895407588,0.05278887097392406,8.1% ± 5.3%
2652,5,2064.4744732700055,2221.795862959078,240.87471890231498,217.3075608940427,0.07080821074153298,0.05911191915307883,7.1% ± 5.9%
2653,4,2280.3574209823764,2394.2018056267484,162.01424245101532,159.79789085184402,0.04755003708410044,0.02319484048411258,4.8% ± 2.3%
2654,5,3606.362252691822,3770.4886824699825,317.1631070167752,315.14991085888596,0.04352921957867917,0.02616311982616846,4.4% ± 2.6%
2655,6,3513.1570460750604,3633.3024973270562,342.280515875689,341.70028584331124,0.03306783603632901,0.024603824357612346,3.3% ± 2.5%
2656,3,2715.680721387579,2851.6029755079667,204.50983632029704,197.61215771609827,0.047665209809291675,0.02807125284285502,4.8% ± 2.8%
2657,3,1168.6199039301664,1257.6740760118155,136.3522291706747,123.01154092955687,0.07080862504858731,0.05911294326273008,7.1% ± 5.9%
2658,3,1170.4233954166464,1259.6136967268874,136.55905573285096,123.19813161710636,0.07080766233489078,0.059111300892245325,7.1% ± 5.9%
2659,3,868.3527248398815,934.5241188972984,101.31366220966957,91.40114381553639,0.0708075829391076,0.05911052252559362,7.1% ± 5.9%
2660,6,3044.1529422632334,3204.6074097976452,271.65994596249885,260.4909504416867,0.05006992964063073,0.034983822100470546,5.0% ± 3.5%
2661,3,1448.1286417530785,1538.063072622811,160.63572005050352,153.89769395114553,0.05847252461264163,0.045083171770977294,5.8% ± 4.5%
2662,2,1647.9491367655685,1750.4398410368688,183.4295765223576,175.7353828904793,0.058551400550041266,0.045250988780932706,5.9% ± 4.5%
2663,5,2769.160847975282,2838.9045149678054,361.23413606076633,348.21668972035656,0.024567105594713534,0.04331342140182682,2.5% ± 4.3%
2664,4,1650.6940162802107,1701.0392251050682,146.92905406590737,144.22346470030473,0.029596735972827304,0.02629565144888262,3.0% ± 2.6%
2665,2,1724.8253163092086,1788.8448318674318,185.44015336448666,189.86870088055252,0.0357881882306087,0.016508526555479314,3.6% ± 1.7%
2666,4,1531.1545026132658,1572.3604050857098,173.80972424807933,167.74808182993732,0.026206397934701142,0.03776464870879181,2.6% ± 3.8%
2667,2,1558.0749320928414,1616.140990011532,169.50947168011822,173.57235978927235,0.03592883187640472,0.016741810337848585,3.6% ± 1.7%
2668,4,1575.9389158562951,1673.4990739716313,78.93708843710344,5.406685471124441,0.05829710911270569,0.04707066549484007,5.8% ± 4.7%
2669,5,2775.619990767821,2947.4477335092806,139.04050575788168,9.523342815498971,0.058297129678658854,0.047074958479401886,5.8% ± 4.7%
2670,1,1163.2647390175273,1235.2702835271216,58.27499721951653,3.9914381657203104,0.058291327387876346,0.04707767210176858,5.8% ± 4.7%
2671,3,578.7545330563945,614.5823771484658,28.986319285240665,1.9854402341815842,0.058296243797788305,0.04706603581549337,5.8% ± 4.7%
2672,5,1192.4807776581054,1266.2947978112868,59.73332592999208,4.091329475685315,0.05829133964758004,0.047073510138518716,5.8% ± 4.7%
2673,3,608.0342750678511,632.842142282622,16.821721817446306,5.607243515365087,0.03920071935362979,0.025181127921722456,3.9% ± 2.5%
2674,5,2211.419766936972,2301.6488118226357,61.17588105229872,20.39196490384916,0.03920191665305062,0.025179167949384934,3.9% ± 2.5%
2675,3,735.2779081501958,781.2702591366045,55.745351698878906,55.27957824132645,0.05886868269788703,0.025628374802305145,5.9% ± 2.6%
2676,2,405.43605383121184,441.48317374308806,39.78882502462517,40.03828474265605,0.08165004252880792,0.03443980443203697,8.2% ± 3.4%
2677,2,793.0435953361282,851.2182677170456,57.57547321157126,57.61818127146225,0.06834283824399234,0.02445562815930793,6.8% ± 2.4%
2678,3,681.8204668786007,714.6049749552119,71.14100096999996,70.26676439537624,0.04587780553678067,0.03330004265778149,4.6% ± 3.3%
2679,2,1065.741634621503,1116.98801211423,111.1990305332482,109.83252938436068,0.04587907563638771,0.03330028353334626,4.6% ± 3.3%
2680,2,843.8956172021414,889.9783414785691,75.16059668872518,74.28058797383733,0.05177960196184994,0.029474814129279436,5.2% ± 2.9%
2681,4,1589.4555370851333,1666.178668821449,165.09697740418656,163.06819280320593,0.04604736164974721,0.03319088969702938,4.6% ± 3.3%
2682,4,1528.550788271633,1607.6682195980077,145.75679551013573,143.9890626883281,0.049212536742287316,0.031117194927669126,4.9% ± 3.1%
2683,3,1521.99060881492,1656.0294319170423,146.32486365781836,147.24091555968715,0.0809398797622558,0.033613481745855565,8.1% ± 3.4%
2684,4,3573.4337414503902,3891.145808172244,350.68990475713457,352.88858754564325,0.0816500029514674,0.034439700644819965,8.2% ± 3.4%
2694,3,1164.5830736808916,1348.8309191304206,175.03166584337663,175.6669894948201,0.1365981776042856,0.06476788549516647,13.7% ± 6.5%
2695,4,1325.9995842126411,1535.7740030801008,199.25831912650722,199.98157984538392,0.1365919845281549,0.06475605239680207,13.7% ± 6.5%
2696,2,817.6496528679522,949.5876716438743,86.67146583748413,87.7495377229616,0.13894243018921903,0.04471625391309434,13.9% ± 4.5%
2697,3,1813.768015015057,2106.113790588119,191.04187206751763,193.25091624003082,0.1388081578875311,0.04453929765312836,13.9% ± 4.5%
2698,2,480.9564095633313,559.6807173528662,70.72848056697072,71.95854109853738,0.1406593176228742,0.06134287969793313,14.1% ± 6.1%
2699,4,940.4223238052857,1094.3461109354662,138.27955211353137,140.68441389860473,0.14065366120651146,0.061334406508153756,14.1% ± 6.1%
2700,2,250.3056946707409,291.2756083357449,36.80797653963114,37.448115263629475,0.14065686412636091,0.061340029250528776,14.1% ± 6.1%
2701,2,389.69328260946355,424.9285635670628,50.23916474606066,52.42664640273937,0.0829204811788049,0.0342929387850015,8.3% ± 3.4%
2702,4,1472.432841115676,1605.5406387915673,189.85590180918132,198.12248686734472,0.08290528091277516,0.034292774938481776,8.3% ± 3.4%
2703,1,802.5313750068173,875.0791298502185,103.48944738530733,107.99551911471113,0.08290422245108131,0.03429597188379697,8.3% ± 3.4%
2704,3,2672.263719779222,2913.733910016706,344.43876668748857,359.43609739680204,0.08287310979474427,0.034268573703679577,8.3% ± 3.4%
2705,4,1708.3752474328367,1906.1425371199318,193.3736072884509,196.38164112413563,0.1037526238651123,0.042018907619625664,10.4% ± 4.2%
2706,3,823.897673944018,919.2357097953704,93.17137672563074,94.62072903549281,0.10371446064967982,0.04197288259700992,10.4% ± 4.2%
2707,5,1509.2983104229338,1672.6157466780496,139.2178590335454,143.07312050375486,0.09764193394656095,0.031146349034267932,9.8% ± 3.1%
2708,3,2402.0311508060213,2607.8540859739846,347.0343919462271,378.8766433342199,0.07892425280806781,0.18872000137011677,7.9% ± 18.9%
2709,4,1183.1889252335309,1293.97856044632,130.65050623680588,141.93125415147338,0.0856193746939482,0.01164143031757063,8.6% ± 1.2%
2710,3,1632.801163666878,1792.153685996506,185.848253519181,203.7556613915053,0.08891677291672784,0.004927086020205975,8.9% ± 0.5%
2711,3,693.9096346821729,774.6916618458764,56.54287379719049,65.02931750689007,0.1042763607022984,0.1047882360769514,10.4% ± 10.5%
2712,4,3975.482097341524,4525.523094343152,374.38895312338576,455.3931082973432,0.12154197106831077,0.12107042309007982,12.2% ± 12.1%
2713,1,638.0287135002668,726.3039190667421,60.088320620744305,73.08924817323262,0.12154031287605294,0.12107540644098948,12.2% ± 12.1%
2714,3,1971.0265547859772,2098.9252643814975,261.4537009125594,273.49960772211773,0.06093533284197661,0.023313306867634272,6.1% ± 2.3%
2715,5,3292.883102568139,3678.5449046282765,367.0851543833289,372.2597245672828,0.10484085747462402,0.04185744815095192,10.5% ± 4.2%
2716,5,2606.8760482785406,2920.8636201098475,308.48627236074253,307.7535184449277,0.10749819665304972,0.04807736015124378,10.7% ± 4.8%
2717,5,1596.0773968105113,1808.1201661549808,408.40998117208505,399.7204071056237,0.11727249842878773,0.11374734830726603,11.7% ± 11.4%
2718,4,3535.9355306961934,3570.5475703580737,448.5775071021216,447.9762954689974,0.009693762365532432,0.01860068383459063,1.0% ± 1.9%
2719,6,1512.7347288421572,1526.8356806390734,192.28095123884762,192.02236006812993,0.009235408875835405,0.018260044859001626,0.9% ± 1.8%
2720,3,1678.0014755675477,1922.4385987714525,217.87502929483685,239.0400320089384,0.1271495086293596,0.032635550184771434,12.7% ± 3.3%
2721,2,854.8730524353151,979.4108152255785,111.00441073591065,121.78769633361634,0.12715579698962154,0.032639680307762056,12.7% ± 3.3%
2722,3,1014.960682977803,1057.1116658264582,129.34168379238633,128.0248568192568,0.039873727829596195,0.03807398180664299,4.0% ± 3.8%
2723,3,2483.7516761878437,2586.8990465074107,316.5956183339009,313.37235977892334,0.03987297859915595,0.038083154561769965,4.0% ± 3.8%
2724,4,1742.5100354814506,1789.925622421877,156.66505363782298,155.65938454149747,0.026490255430988374,0.02221282042396148,2.6% ± 2.2%
2725,3,3945.045207583131,4259.044503366889,369.95695181567555,376.7573844299685,0.07372529109182435,0.028833410003118353,7.4% ± 2.9%
2726,5,1970.4039875609415,2081.7870158496357,291.00215618705573,303.9297693194813,0.05350356565810155,0.021098109057283324,5.4% ± 2.1%
2727,4,730.4186890186033,783.2933840908884,83.16749329656251,86.56226025411323,0.06750305332101436,0.025573654435276198,6.8% ± 2.6%
2751,3,1335.9533977712865,1442.4355454179556,113.1570155705102,106.16416629370971,0.07382107851191033,0.0388251358468883,7.4% ± 3.9%
2752,3,857.9325527001461,926.3140433388737,72.66809154441965,68.17736678605664,0.07382106654914611,0.03882517342884448,7.4% ± 3.9%
2753,1,252.99509775597946,273.1600651003176,21.42903992413245,20.10477341196696,0.07382106654914056,0.03882517342885113,7.4% ± 3.9%
2754,2,653.6055560315162,705.701168991443,55.36130810067768,51.94010366748974,0.073821066549145,0.03882517342883957,7.4% ± 3.9%
2755,3,361.12550448511735,389.90900293920646,30.587837163122728,28.697577563154468,0.0738210665491531,0.03882517342882295,7.4% ± 3.9%
2756,1,260.27576666714265,281.0210395278357,22.04572280121408,20.683346673049165,0.07382106654914067,0.03882517342885114,7.4% ± 3.9%
2757,4,1864.150616873968,2043.855103688712,222.10310195893678,225.42805149058023,0.08792427921647517,0.041096949689860475,8.8% ± 4.1%
2758,2,1382.4111243251684,1574.8442175792616,159.3049950162098,131.3158318213373,0.12219182767797032,0.06982185953288643,12.2% ± 7.0%
2759,5,2677.016652461234,2831.7744503770627,319.22740377934235,313.0151178291849,0.054650467622950005,0.04229404226281726,5.5% ± 4.2%
2760,5,1827.5568872031317,2007.5627093003964,91.1455811429779,14.33106620851437,0.08966386019393324,0.044933628023882496,9.0% ± 4.5%
2761,6,5105.348618099915,5407.519999886774,611.2365948195646,568.7758943539521,0.05587984543620472,0.053994101317758676,5.6% ± 5.4%
2762,2,1358.8362107200885,1492.6526825174858,67.73987473664059,10.65092327651783,0.08965010639427817,0.04491490381427308,9.0% ± 4.5%
2763,5,735.6699242971384,871.4423401264079,67.63632003272939,75.29954841082187,0.15580194991394936,0.02651287527413138,15.6% ± 2.7%
2764,3,1624.6318283767664,2243.567834078208,301.9493438893111,326.3097989242057,0.2758713136729104,0.08379072613128512,27.6% ± 8.4%
2765,3,1869.2956022079193,2262.6971474950396,273.8724622057675,263.6602686997897,0.17386398604985331,0.07337029917908855,17.4% ± 7.3%
2766,4,2378.055011368017,2878.52680061961,348.41034144492335,335.4187693910899,0.17386386298153123,0.07337008150790195,17.4% ± 7.3%
2767,4,1285.920086975869,1512.2535551992928,194.25754677120804,176.23736618018688,0.14966634890376984,0.08173458898514575,15.0% ± 8.2%
2768,4,2009.14884345382,2193.685036941781,174.82376225174363,168.64312419233855,0.08412155363252294,0.03733136571746156,8.4% ± 3.7%
2769,6,1276.7390293286924,1492.4023482608213,118.1393536507912,127.17137502215927,0.14450749101504246,0.030857275417417653,14.5% ± 3.1%
2770,4,528.3464686038042,592.2122012696165,48.0188326002968,46.798953456796106,0.107842649187054,0.04005099823145161,10.8% ± 4.0%
2771,3,924.8806239150833,1491.6865964560022,196.0677054474531,327.94397949006077,0.379976580796231,0.18935990414016624,38.0% ± 18.9%
2772,4,656.7743406786225,1059.2734408679003,139.2311987557195,232.87890927738385,0.3799765807962635,0.18935990414017095,38.0% ± 18.9%
2773,2,322.480218841161,384.5933113104378,52.8205124440925,72.91856593721529,0.16150330919078326,0.21008735563521935,16.2% ± 21.0%
2774,3,761.9541771467957,1084.2488742191108,117.82323918566053,203.0960893355938,0.2972515856236748,0.17069449315152432,29.7% ± 17.1%
2775,4,346.84558010365885,1280.2723676233902,109.91387825392992,196.5551751428696,0.7290845378882002,0.07510402205358464,72.9% ± 7.5%
2776,2,346.0284460967056,603.5152766352438,105.4686891206657,95.70306975764109,0.4266450916936104,0.14924341199774702,42.7% ± 14.9%
