ID,n,TAZ_pop_dec
1116,2,773.7898300385507
1117,4,989.696949231033
1118,3,508.6879576893442
1119,4,1661.7105762682884
1120,4,3079.393747030779
1121,4,3128.3147841820105
1122,4,1420.1310900676922
1123,3,738.1866450948178
1124,5,2571.824080853689
1125,2,1414.4140004741118
1126,3,2303.196462273753
1127,3,3168.2151619136434
1128,1,1692.8398913744538
1129,2,1260.721627044523
1130,4,2061.1839877496113
1131,2,5356.882270136186
1132,5,2821.5548831166575
1133,1,2154.842376751688
1134,2,1589.8217266368765
1135,3,3162.2616920540263
1136,4,814.6130656398279
1137,4,2711.4175323853706
1138,4,533.5922310410052
1139,4,676.0146694343598
1140,7,3463.841333557486
1141,4,2424.6599725597093
1142,4,3431.9154216186184
1143,2,2009.0465149442982
1144,2,2107.742779826075
1145,2,1281.5037404903728
1146,4,3019.989089032266
1147,2,1471.4631280968392
1148,2,4612.296255544196
1149,6,2832.9295307537927
1150,3,2884.762397161959
1151,5,2593.283865671976
1152,5,1784.6509014584403
1153,5,1742.0823938018407
1154,3,3615.5547494787866
1155,3,553.3532333716261
1156,4,1880.5211463477037
1157,2,895.9499205948908
1158,4,1906.3669101378018
1159,6,2742.2265128022195
1160,3,1424.042400591869
1161,2,2657.8375633870564
1162,3,3453.036752989061
1163,5,1897.9455646367664
1164,6,3408.3548204548383
1165,5,2033.4930486753512
1166,3,2476.0936921696634
1167,5,3907.7752918024426
1168,5,2553.159841380041
1169,3,1332.962195790612
1170,3,649.2460781892445
1171,6,2905.2539754998184
1172,3,2456.0124938886293
1173,5,2394.5502755704206
1174,3,2055.931468042493
1175,4,1922.3861937825066
1176,3,974.5869377640784
1177,3,1625.5291203474071
1178,2,4145.114030394066
1179,4,1361.5779361229881
1180,3,2196.825301131606
1181,3,936.5611732576136
1182,3,1856.2850923889157
1183,2,899.5318373997325
1184,4,3472.8304197497378
1185,3,2130.383335774382
1186,2,676.5519713000145
1187,2,1839.6013954056236
1188,4,4158.666956090905
1189,5,876.2424698817583
1190,7,2510.7821910648504
1191,4,1593.1057262367854
1192,5,2318.326097574438
1193,3,752.7203784051057
1194,3,1554.1828697495796
1195,4,1521.910244484716
1196,4,1412.9328385238248
1197,3,831.9900971958418
1198,3,1092.0737981759542
1199,5,1025.7385975746784
1200,4,2415.1210532556115
1201,3,1808.012064502634
1202,4,1608.0573648771779
1203,3,1343.120844832656
1204,6,2876.7513174223354
1205,6,2729.2291350718683
1206,5,2482.2745944641883
1207,3,3103.020362895267
1208,4,2620.614244042612
1209,6,4417.775881265901
1210,5,1490.2940093383543
1211,5,2145.609718028281
1212,4,2967.573621809677
1213,4,1958.1640156189326
1214,2,532.9256381148776
1215,2,641.798514160525
1216,2,394.5550601606804
1217,6,1197.7622766357335
1218,5,2286.45592001825
1219,6,3237.4739563816424
1220,4,277.78504826803174
1221,3,521.6083880183608
1222,3,788.6549573842558
1223,3,3315.992348326486
1224,3,3005.989297614099
1225,5,1523.0789760233858
1226,3,2265.147506786675
1227,5,1301.0289963409261
1228,3,2011.3919565486065
1229,3,2659.7276915130496
1230,5,4613.080707696875
1231,4,1288.3934749337745
1232,2,654.0058258549155
1233,3,2049.510163335784
1234,4,663.8432707744743
1235,3,366.74985769761764
1236,3,647.5029452013334
1237,3,644.5709877564224
1238,4,954.3223993537603
1239,3,2154.9464462220394
1240,4,1674.9015434223045
1241,3,2222.8685969359162
1242,5,1738.9974524993092
1243,2,1147.6307283079555
1244,3,1693.4776247704071
1245,4,3368.257080433841
1246,4,1139.0433983597025
1247,2,337.0250645687354
1248,4,1518.403166035478
1249,3,900.2829039592987
1250,3,827.423704818947
1251,6,2096.1022136712827
1252,6,1786.366405857858
1253,3,382.365677934421
1254,3,2395.933704578977
1255,5,1292.062063797024
1256,6,3921.3497659626214
1257,6,1914.6218098230286
1258,2,902.695819007306
1259,3,1566.6456091562338
1260,4,2183.083181912209
1261,4,1712.7989741259055
1262,5,1739.1323068574711
1263,3,2506.3752763775224
1264,6,2246.4842325680706
1265,4,2117.9975150346486
1266,4,1831.6355066485226
1267,4,4087.6892569627994
1268,4,2084.9899780741625
1269,4,2142.9794728933093
1270,3,758.484159909632
1271,4,256.70235479262766
1272,5,587.4567287739076
1273,2,741.8041555461375
1274,5,4105.897984222013
1275,3,2487.1778818571006
1276,4,4316.501466307432
1277,4,2121.1669171205876
1278,6,3256.739247458991
1279,3,1891.0031510646882
1280,5,2660.297433061049
1281,6,1479.4178667899596
1282,3,1409.3418969943466
1283,3,838.4172212129629
1284,3,1898.4728245269096
1285,4,895.801496137377
1286,2,1425.2536403210725
1287,4,1294.3988700398831
1288,5,3080.8045038611053
1289,4,1044.5402185930195
1290,4,2396.7493319599594
1291,6,1906.3889563874634
1292,4,1255.8948559889468
1293,5,3433.7948047478476
1294,3,1494.8680850787634
1295,3,1798.7742606459474
1296,4,1899.3099998605533
1297,4,654.3795176055987
1298,4,768.5226804879487
1299,6,3029.3575857841165
1300,4,3022.3678841668093
1301,4,2810.0177640436436
1302,6,3425.5186619412743
1303,3,496.1337623802046
1304,3,1211.088425952037
1305,4,647.7461326888979
1306,4,1921.3669512835509
1307,3,609.426238299161
1308,4,2112.6578185205058
1309,4,1133.3110294512385
1310,6,1835.4242051891374
1311,3,2849.539438489748
1312,2,862.6294165777705
1313,3,527.8226265762694
1314,3,1008.5966275757816
1315,4,1409.6880286438557
1316,6,2007.0009353300668
1317,4,2241.485641361135
1318,5,1826.0212501784285
1319,3,282.44746240696793
1320,2,473.2038164585819
1321,2,365.76828197204185
1322,5,2836.114592822292
1323,2,460.33314125423226
1324,4,1863.6891012153546
1325,1,332.23571912216454
1326,4,2809.8556987836046
1327,4,960.0637831277453
1328,6,1629.5765242619389
1329,3,788.9402074441964
1330,2,1562.7827435743895
1331,4,1232.0413289663154
1332,4,1448.7523858549846
1333,4,1281.1816030011894
1334,4,2233.36800070119
1335,3,2452.8881285156426
1336,5,1492.867582134257
1337,5,1052.16625289217
1338,4,383.71828940769996
1339,3,771.7655257754491
1340,3,1539.1731700755488
1341,7,3423.215632858858
1342,2,825.675164474644
1343,5,2341.5710687708506
1344,7,2745.198163826878
1345,2,2184.30845170515
1346,4,3003.001995165174
1347,3,1240.3253317359213
1348,4,1791.9292835611877
1349,3,1266.2489272311823
1350,5,2028.0528899858184
1351,3,660.536004626408
1352,2,1362.537014552896
1353,2,1242.649868792025
1354,4,1718.045153508122
1355,3,1148.0229483825856
1356,3,812.0292336403134
1357,2,1386.6059446549514
1358,3,2478.789485412969
1359,4,839.9988294204368
1360,3,573.2241434892849
1361,2,116.94453018672485
1362,4,329.23661763859707
1363,5,2074.834502398773
1364,4,569.9033451870671
1365,3,425.29531935988746
1366,6,610.0597270295611
1367,5,1613.3621361657713
1368,3,708.2193016763281
1369,2,324.72008772166475
1370,2,190.37015712318572
1371,2,120.74211611693528
1372,2,89.29812703704218
1373,2,107.63660777556163
1374,2,249.83258840001434
1375,2,1320.7025565601107
1376,4,895.3774797804659
1377,3,455.8745534425973
1378,2,955.3653591235707
1379,3,305.3354293050709
1380,3,1411.0999906772902
1381,4,2622.999577541652
1382,4,2919.5571319694036
1383,2,1788.2821027741265
1384,4,3215.166077944041
1385,4,3121.896506997434
1386,4,2355.651627545322
1387,4,1093.7187920063434
1388,5,2878.669450275956
1389,4,1369.7254953075105
1390,3,605.8418261034867
1391,4,1647.5546731197605
1392,3,1038.223687831161
1393,1,1301.5088113084182
1394,6,3543.573728393915
1395,3,863.455764090334
1396,2,1586.6909756025468
1397,2,198.90170596797267
1398,2,865.3509681470091
1399,3,1517.555961212904
1400,3,3055.3902891644807
1401,5,2984.89043265295
1402,4,1586.9153144198278
1403,3,1394.533069821807
1404,3,776.078482120358
1405,3,555.6348123683168
1406,1,484.5286835416297
1407,2,758.7584401270491
1408,6,2211.805750005827
1409,4,1978.427697919857
1410,4,3701.4815670373914
1411,3,1416.4742583975635
1412,3,349.6211796031102
1413,3,2352.4491195578335
1414,5,942.8539435297474
1415,4,1881.7193752375588
1416,7,3658.993308948466
1417,5,223.07592075053336
1418,4,307.0546045149129
1419,4,730.3467555658576
1420,1,422.4031899190546
1421,4,315.19665318078603
1422,3,1942.065020447952
1423,3,1650.146847676328
1424,5,3094.2768632907664
1425,2,581.7544161383144
1426,2,592.3189924206918
1427,3,345.3499577597762
1428,2,429.5134741074296
1429,2,1915.4210342446138
1430,6,2054.7424732901873
1431,4,309.0670169810605
1432,5,1549.9126660839797
1433,2,147.75442049985685
1434,3,1148.4770697682372
1435,2,1290.5805470495254
1436,4,2446.991268490439
1437,2,604.7654577347923
1438,4,4032.6543981971904
1439,3,855.474909869143
1440,4,1348.0690298294628
1441,2,970.8418417548862
1442,6,2612.900139893672
1443,3,1482.5337931563563
1444,6,2323.5748928283497
1445,6,2914.602308859945
1446,4,2357.9312785650363
1447,4,1333.121798813591
1448,5,824.6160515955621
1449,5,3146.999541622022
1450,4,1860.1530272595292
1451,2,343.9500182260105
1452,3,870.0173747944252
1453,4,1971.7354889371056
1454,2,59.03691091724882
1455,4,1127.7103298075535
1456,4,1469.5954622360252
1457,4,1527.1023657837168
1458,4,3141.9984454704854
1459,3,2160.3986040561026
1460,6,1824.5086912014895
1461,3,2413.6900484688313
1462,4,2483.4179005939823
1463,4,692.9638605133671
1464,3,651.2233437501307
1465,2,79.23823569977219
1466,3,788.0004014148332
1467,4,3639.9764153139854
1468,4,2870.351050115282
1469,4,1166.544391769406
1470,3,1675.0242638288012
1471,4,1101.8403518832372
1472,2,972.8375989461376
1473,3,1789.0484639546946
1474,5,2275.258520038243
1475,5,4715.426439351829
1476,5,1340.262829279356
1477,4,3795.7576516538716
1478,4,2993.897168361453
1479,4,2739.831320755626
1480,3,1914.1758054202458
1481,3,464.1461442327148
1482,3,1435.994613067881
1483,5,731.5944528797262
1484,3,1244.8973058103777
1485,4,2259.5321808071017
1486,3,1666.6467278918965
1487,4,1336.7911231019473
1488,3,753.8819390900363
1489,2,1814.3771179379655
1490,4,340.80995648145205
1491,4,3052.479326225904
1492,5,1897.114895370513
1493,6,3019.344244836084
1494,3,1933.0731231389702
1495,4,5134.690546111334
1496,6,2659.813547847459
1497,4,2478.0142260318266
1498,4,450.2508170048032
1499,3,1274.1834447987324
1500,3,2106.0466528888596
1501,3,2098.0828596347046
1502,3,1708.2938164060158
1503,4,1033.3075290091142
1504,6,3248.17083387444
1505,4,1926.0111826742934
1506,4,1824.462432572491
1507,5,1660.380658867973
1508,4,1180.974994972019
1509,4,2124.50459751257
1510,4,1498.4423970851392
1511,3,1576.426297254815
1512,3,2106.574433435904
1513,4,1930.2031303646943
1514,4,1017.836950858753
1515,3,625.9493334954955
1516,3,1773.2577147799104
1517,3,995.2543227764426
1518,3,434.9865235517705
1519,3,637.818248535563
1520,3,525.3540318989994
1521,1,434.47595509525877
1522,5,4229.659074779465
1523,2,153.50954157007246
1524,2,1522.8665834723593
1525,3,261.4656335134365
1526,3,2619.0992533096246
1527,3,2176.2341678543735
1528,4,366.15723594236056
1529,4,2940.2791106841682
1530,5,3448.411236207499
1531,4,620.219889622752
1532,4,639.9473027755257
1533,3,1671.628387866296
1534,4,4094.338919565146
1535,5,319.18414090112645
1536,3,1336.84995298938
1537,3,2232.4966870163958
1538,5,938.6777837064557
1539,3,1026.0972096446121
1540,4,1621.878395163843
1541,6,2336.767426706081
1542,4,1983.6641086628997
1543,5,3643.077811651422
1544,5,2291.4041063448644
1545,6,3465.5194383857242
1546,4,2305.0594078236063
1547,4,2838.527326325373
1548,2,735.1817855193234
1549,5,1716.0734246760514
1550,6,2527.460661756131
1551,4,773.1274764380033
1552,4,2700.837461692034
1553,4,2869.2882092153272
1554,2,1698.6838358120208
1555,3,3264.2239370332295
1556,4,257.87975299395356
1557,2,382.09139156246727
1558,2,2472.8378952061266
1559,2,398.29285818405907
1560,3,714.2189244991383
1561,2,291.25929790940893
1562,2,227.3757698208745
1563,4,1828.2338353622245
1564,3,337.0758860781016
1565,6,1620.6310696016837
1566,5,1755.785973500757
1567,3,1624.9825256263975
1568,3,772.4510700170777
1569,3,600.907050172032
1570,4,2362.8611730147613
1571,4,2153.0069822637183
1572,3,2011.2362501111209
1573,4,995.3949390395414
1574,5,2943.680279832661
1575,5,1586.444596795181
1576,5,1030.3584922615948
1577,4,3511.4764384733667
1578,3,3033.3302485683903
1579,5,4499.945900901524
1580,3,1251.1646863004519
1581,3,1678.212134502088
1582,5,2787.3771312292265
1583,4,882.5169405782278
1584,3,620.9726788167402
1585,3,1269.0762409616177
1586,4,3459.478249144979
1587,5,2582.1216121441134
1588,5,3707.6221760318294
1589,5,2875.2168164649306
1590,5,2045.797548740461
1591,10,2357.233038963217
1592,6,4607.815254212809
1593,4,1909.7591381586728
1594,5,3073.9525089883136
1595,5,1570.9046815588317
1596,5,1622.6991633612195
1597,5,3591.7037270606793
1598,3,2455.557615914675
1599,5,3747.2321247713553
1600,4,1384.6488407438985
1601,3,1586.228764952415
1602,3,1352.8835345810016
1603,4,2141.685186402867
1604,3,1011.8197330231222
1605,4,1989.9677568831135
1606,6,1781.9913066353245
1607,5,2601.136973293394
1608,4,2459.943510305282
1609,4,2583.7131725911177
1610,5,2589.7067949993348
1611,7,1750.4392215391922
1612,5,896.280267246483
1613,3,2466.943171683007
1614,4,928.8968811199054
1615,3,1395.7174131668055
1616,4,1615.3017959261724
1617,3,1736.1698484363849
1618,2,603.0454421775025
1619,2,2431.4414625744903
1620,4,835.631124175393
1621,3,270.85642666437974
1622,2,134.66514342965203
1623,5,2021.0010538048143
1624,5,1086.0689100021486
1625,2,677.0796039408941
1626,1,324.168109422832
1627,2,882.5715117115212
1628,2,252.67814301356867
1629,3,1173.5325681021013
1630,4,1583.9359792637902
1631,5,916.3162561525729
1632,4,2026.9731478822014
1633,3,1310.8266593485616
1634,3,720.8774627271752
1635,5,4958.2381737906035
1636,3,1924.5276200743876
1637,4,2588.0044630450816
1638,3,1116.645427445494
1639,2,2219.3499425354257
1640,4,2759.565591398609
1641,5,1472.298095316634
1642,3,870.5918498336699
1643,4,4360.352013739757
1644,6,4882.664037378505
1645,5,701.7115903802712
1646,3,888.3874612770836
1647,3,992.4677761617337
1648,3,2343.6795405508005
1649,3,2353.626716629154
1650,4,1416.218615522908
1651,3,2301.3058977032497
1652,5,2111.5977872894505
1653,4,3317.0335502097923
1654,4,1808.3264365561397
1655,5,3254.523971506532
1656,7,2849.0662158776536
1657,5,1874.74817448256
1658,4,1238.2560228392922
1659,6,3178.457271762772
1660,3,1571.1524898867106
1661,4,1332.830350533599
1662,6,3133.030230991283
1663,3,3554.778472896429
1664,6,3508.309780120458
1665,2,739.079698394009
1666,6,2672.4185316622793
1667,4,1540.489334376291
1668,5,2180.546244336488
1669,2,315.3798221511125
1670,3,1213.291821201427
1671,6,2019.1705615575406
1672,6,3136.9692785679326
1673,5,2796.949906262575
1674,3,1259.16388245182
1675,5,2614.7567393253635
1676,5,899.1566933326295
1677,5,2497.9711683277114
1678,4,1257.3431508814692
1679,4,757.3979814541324
1680,1,469.2183584796861
1681,5,1685.0214234096927
1682,4,2159.2715210989377
1683,3,2179.0123907029497
1684,4,1081.8037114423364
1685,4,2474.034083057371
1686,4,1730.738867052984
1687,3,363.49285367397965
1688,5,2921.245347737527
1689,7,5644.437948321264
1690,5,1603.0141557543582
1691,4,1617.0885601116388
1692,3,1815.7020068237475
1693,5,1761.4257846150122
1694,4,3520.2631662435306
1695,4,1570.2028181518908
1696,6,4339.1409057624505
1697,4,1537.0849503802328
1698,3,1327.1571124380298
1699,3,794.8533310801306
1700,2,621.3048057303288
1701,4,2621.3799916042235
1702,5,2382.540679563761
1703,4,3829.147897863845
1704,5,678.346767170682
1705,3,1914.0301010159947
1706,6,1542.0246464741256
1707,4,934.4536791171729
1708,5,1036.8152706778521
1709,4,1580.182181585877
1710,4,2215.659820397924
1711,5,2507.9455532068005
1712,5,1401.9313458115193
1713,5,1553.563420463449
1714,3,1095.2877177618775
1715,3,891.9680759693892
1716,3,3750.427920316488
1717,4,1980.8309646487758
1718,3,1326.911499508559
1719,4,4227.657937608196
1720,4,646.910620645428
1721,2,257.9326162389009
1722,4,653.4307478001924
1723,3,1752.8327046829468
1724,1,384.53306522151115
1725,1,880.1487314848565
1726,3,501.807194009845
1727,2,346.87443519458964
1728,3,3212.62680890533
1729,5,3241.8500476712134
1730,4,1514.2032678203004
1731,4,3436.0815903580333
1732,4,1813.0729848719313
1733,4,1758.273656114386
1734,5,1637.3788823577106
1735,3,365.86353094266855
1736,4,2765.924657301342
1737,1,655.9972520091982
1738,2,715.1814916039951
1739,4,975.2570486105011
1740,3,779.2314542527823
1741,4,1018.4192064325515
1742,7,3225.8809080336887
1743,5,3928.0018577984433
1744,5,3246.134546951656
1745,5,2049.5966300196465
1746,3,1167.9689977836472
1747,5,2126.9552488204504
1748,2,3494.5729185525574
1749,4,2396.0036051392613
1750,3,2381.2435687970706
1751,2,1124.3983614403255
1752,4,1505.8988741118499
1753,3,1540.1240110357805
1754,4,704.1132786506906
1755,3,585.7533832322121
1756,4,655.2713178287768
1757,2,617.547015152373
1758,3,448.5908284869523
1759,4,2440.0928359276354
1760,6,3830.1059054033312
1761,6,3782.164488344864
1762,5,4000.64315776776
1763,6,1971.929015272774
1764,4,2968.6235281869363
1765,3,1568.9366258619593
1766,4,3222.3471625856737
1767,2,932.2307213685963
1768,4,1035.3202612172288
1769,5,2519.5559028844227
1770,5,2400.4186947589064
1771,4,1864.2247829658388
1772,5,4668.380364692611
1773,5,1600.4367453118778
1774,5,3311.1137988664486
1775,3,978.0578664907565
1776,3,1939.6865938833773
1777,4,1455.1250150711194
1778,2,1021.91554624527
1779,5,3044.203996193517
1780,3,1501.947593025638
1781,3,1574.4292688843775
1782,5,4542.811341302842
1783,6,3784.127753786016
1784,3,1854.230117555467
1785,4,1446.3318998021177
1786,5,2543.444678387983
1787,4,2239.927027804225
1788,4,2328.664297221263
1789,6,1962.6424234852384
1790,5,1873.0738907636564
1791,3,871.0675702314546
1792,3,908.2365614007304
1793,1,344.6142250485825
1794,1,611.2942801912895
1795,2,1835.5879687594722
1796,3,1475.5527060021134
1797,2,1010.5687204462852
1798,4,241.76781583408453
1799,2,1199.1061898300345
1800,6,1258.4916427873702
1801,2,562.2731156193927
1802,2,722.811843986388
1803,6,1741.5484225090115
1804,4,2338.1575607432924
1805,6,3364.06329100959
1806,3,2042.7428838245573
1807,6,2892.4815678717837
1808,4,644.7709690591869
1809,6,1133.5696295710352
1810,6,2481.0844561831364
1811,4,2639.644262852439
1812,6,3084.1119855094385
1813,4,3865.648739375296
1814,5,2748.3457433936564
1815,3,2358.482886154932
1816,2,1390.745801893384
1817,3,1785.2216920024923
1818,3,2651.7793458707433
1819,5,1562.3361249242514
1820,2,1645.7599797656164
1821,4,1230.3619625056515
1822,4,1978.0346474462237
1823,5,2954.590593540102
1824,4,1760.7237138123492
1825,2,657.1742439119455
1826,4,3109.8684176958163
1827,2,1744.41347361152
1828,4,1898.7375846147347
1829,4,1550.800679519057
1830,2,524.0837034410966
1831,4,1173.2764844281949
1832,4,3102.4418039846546
1833,5,1329.6703751291784
1834,2,2536.5553557791136
1835,5,2114.1823007084568
1836,5,1507.446310673963
1837,3,2217.8922436428256
1838,4,1871.8820588702538
1839,4,1762.935557439418
1840,4,480.83433198095145
1841,2,64.94701509854706
1842,2,316.46410965501394
1843,2,516.7584870288928
1844,4,3645.0230167148607
1845,3,1135.2887524094035
1846,4,2200.2540726728084
1847,4,2645.5823158200697
1848,1,2725.8627718851258
1849,2,1655.4151451575453
1850,1,2209.750027791372
1851,2,1590.668398276674
1852,2,1288.475666959069
1853,2,1987.6693796071922
1854,1,438.512945958402
1855,1,354.90672662937465
1856,3,2504.5403085035864
1857,2,1190.0842348821416
1858,2,526.308971924008
1859,5,2323.3003240794737
1860,4,1231.6678637746377
1861,3,2157.0161019926663
1862,5,3363.7293365056034
1863,3,1188.9237993814756
1864,4,1485.6564940416788
1865,1,236.40419381532425
1866,5,943.7806072105791
1867,4,1219.2773009921925
1868,8,3387.7561324364683
1869,4,1846.6704890252558
1870,3,1768.2720324470313
1871,3,1784.5687356567757
1872,5,2980.6311153420293
1873,6,3734.201858271579
1874,3,1358.334058862959
1875,3,757.5607258676196
1876,3,1043.3003253734214
1877,4,2388.41439276888
1878,5,1162.5720846086556
1879,4,2175.81997368846
1880,3,1558.7410702495558
1881,4,1319.6035168399878
1882,5,1565.368823926007
1883,5,2247.53026917392
1884,3,1048.854442407265
1885,3,1955.197615941787
1886,6,3712.9332073541023
1887,3,2840.390928693227
1888,3,1391.5232027716168
1889,2,1207.5802650722026
1890,3,1835.1979196964617
1891,2,840.7736933793154
1892,4,720.2867950571651
1893,6,2941.4881299459635
1894,3,2558.834145882211
1895,2,2213.601888156674
1896,4,2178.0544345914473
1897,4,2411.3468487562654
1898,4,1417.4829517138949
1899,3,650.0395878250026
1900,2,236.24145778510842
1901,3,228.15374393425844
1902,3,142.52076645310115
1903,3,229.52653488410584
1904,2,294.85632365227457
1905,2,627.8163722606381
1906,6,3154.6797673052515
1907,5,3095.496009482989
1908,3,1735.1138103252988
1909,5,2070.5832438078824
1910,3,1632.1364840008475
1911,4,1440.8228386087842
1912,6,3282.826063925753
1913,4,2048.0824594076676
1914,4,4546.169160654259
1915,5,2727.0025864563613
1916,5,3035.06962092244
1917,4,352.41520947075435
1918,5,2457.7307384749083
1919,4,2937.04555283084
1920,2,1932.12653555585
1921,3,1981.7850975385506
1922,3,3237.196129773366
1923,2,2908.3498701572394
1924,4,1451.1828809844003
1925,6,2919.23400978637
1926,5,2194.828846785286
1927,2,2214.8617762025187
1928,4,820.2626777460563
1929,3,1000.8324502489488
1930,4,2775.4544295123037
1931,2,1184.4928127783512
1932,1,2145.5987898157327
1933,5,1077.614909584927
1934,3,1885.4657123688005
1935,4,3073.1829202338363
1936,2,624.678223817053
1937,3,1284.6425840614977
1938,4,2009.3171059166787
1939,4,1105.9124873689507
1940,4,2569.1673837361313
1941,6,4483.308733924441
1942,3,2098.204840262974
1943,3,606.133196586044
1944,4,938.1830053908712
1945,6,3642.112550812507
1946,4,2018.1959232060615
1947,5,1696.4007946996487
1948,4,2702.19881235736
1949,1,461.0914211531176
1950,3,1300.8551124581163
1951,4,1605.4629389179013
1952,2,1858.77024015434
1953,3,1303.813708089868
1954,3,1678.3045203328766
1955,2,230.53140081845163
1956,4,1793.149182704783
1957,4,1169.5620699632545
1958,6,1789.0078517344668
1959,3,786.3012700529835
1960,3,2411.899589437316
1961,4,560.4201498800595
1962,2,2875.3297463983763
1963,2,804.3752315284904
1964,2,414.01535719532313
1965,1,673.6296747943177
1966,4,1894.2319246475295
1967,3,2171.1024836338856
1968,5,2465.7735118023684
1969,3,2187.7859330910924
1970,3,517.1609968636124
1971,1,196.47077613817012
1972,4,1484.8617655194628
1973,5,2603.1946034742136
1974,4,1879.7092653670027
1975,4,1249.588507465357
1976,4,1370.7795316431464
1977,7,3834.4726434821773
1978,4,2917.454608510277
1979,5,1481.531081135872
1980,3,3044.9530578374515
1981,4,1628.000624475652
1982,6,2121.8023100616565
1983,5,967.7640676303773
1984,5,1857.439082608047
1985,4,1911.5544865283282
1986,5,1672.5094671760871
1987,3,600.2588731420892
1988,4,2721.2716774241353
1989,4,2018.0488694475666
1990,3,779.8688669955179
1991,5,1922.8221463755897
1992,6,3882.5324692455283
1993,3,1932.5889115493676
1994,4,1023.2503080421224
1995,1,566.438913190058
1996,3,3202.543217280012
1997,5,3352.4069479209807
1998,3,2778.110124151542
1999,3,1126.6312712153979
2000,3,1582.6514429709937
2001,3,1686.8034147078424
2002,5,2495.048673004885
2003,5,2570.873607030563
2004,2,1625.8508406784067
2005,2,2182.0284034646506
2006,4,5062.702965840839
2007,4,3877.3262705005254
2008,4,3895.2627274631473
2009,4,3584.1355309108308
2010,4,2458.8854102790256
2011,5,6475.5757330142515
2012,8,2651.726503235153
2013,6,4071.386582911382
2014,5,4359.612228811862
2015,5,2335.0419965136357
2016,4,2078.264826259072
2017,3,1386.5636043394554
2018,4,1240.0905324590196
2019,5,1765.9700214786797
2020,6,3599.7828249930094
2021,6,3674.988443512097
2022,4,3312.3916931831914
2023,5,4179.491315714358
2024,4,2751.3939498745763
2025,2,1468.4801152973369
2026,6,5488.688197845709
2027,7,2181.8937655154314
2028,5,1671.6775591858504
2029,3,1113.7477340835394
2030,3,433.41271084890934
2031,4,1808.2528126907112
2032,3,1501.887281011141
2033,5,1533.7800697230728
2034,5,4332.905745015787
2035,4,667.3091729142005
2036,5,1422.825622430922
2037,3,1918.2220299675625
2038,4,1137.6529647430416
2039,4,1070.2429928592862
2040,4,1265.2213113126231
2041,4,1636.4783206692352
2042,6,3154.9861494817387
2043,4,1959.9897557505583
2044,4,1352.925345920692
2045,5,2778.6779366137266
2046,4,2865.6400194492544
2047,3,3008.292756311351
2048,3,1245.2420982712347
2049,5,1859.4918003984924
2050,5,2812.8472403128726
2051,4,1663.2306142540876
2052,3,3314.6568302486835
2053,4,2584.734650764999
2054,5,2173.4632514049695
2055,3,2026.7268852731213
2056,3,1737.8953716182536
2057,4,900.1779286750307
2058,1,991.1373821643097
2059,6,4668.585255478311
2060,4,2992.6684386911857
2061,6,3041.3169789119447
2062,4,987.5579045057377
2063,5,3990.0309702573195
2064,4,3887.668854869259
2065,3,2260.0971949629593
2066,5,4064.5200358718826
2067,3,1279.8261670090922
2068,5,3338.913733057886
2069,5,1425.9164928152563
2070,3,415.6157807097077
2071,6,3058.4290005285225
2072,4,2483.715231827272
2073,5,1927.5433820100009
2074,3,3278.905230090632
2075,6,3626.6584790205966
2076,7,3157.263157950593
2077,3,1986.8052166197363
2078,4,2558.157059343823
2079,4,3262.1117329989
2080,7,3048.387410907101
2081,6,3684.21870000143
2082,4,2435.2430295774493
2083,4,2094.948745614657
2084,3,2842.98456508879
2085,4,1850.9705793155022
2086,5,1676.821119621464
2087,5,1254.9128500930187
2088,4,3428.9672459746516
2089,4,2728.7531416000056
2090,4,2279.8618360179953
2091,3,2523.716003100957
2092,3,2059.5150899554033
2093,5,3634.6146482520517
2094,5,1905.2648002441153
2095,5,2284.2269366354435
2096,7,1518.147000377514
2097,3,2149.1659060981056
2098,4,3192.8331952768694
2099,5,2614.3036370202244
2100,6,2656.082391017386
2101,4,1303.7728391753697
2102,6,3773.095807507741
2103,5,3728.1670410584557
2104,4,2193.042629204832
2105,5,1557.04629374615
2106,4,2255.911808637855
2107,7,2708.1708983363947
2108,3,1102.533445746981
2109,5,1094.5653738542096
2110,5,3327.921545875828
2111,3,2493.2312049367897
2112,6,2368.815015444673
2113,5,2272.40242000691
2114,5,2137.5260091230834
2115,5,2399.626160808341
2116,4,1590.0933624101428
2117,4,2560.5583701583323
2118,3,2552.2653949680903
2119,4,1281.8922390784703
2120,3,1302.623581488384
2121,2,699.7656997391813
2122,6,3332.801287950367
2123,5,3226.1312198367036
2124,5,2738.8794906989547
2125,4,4097.467177344269
2126,4,2683.6123063381992
2127,4,2281.029611310698
2128,4,3671.919561679413
2129,5,1684.9012303551065
2130,4,319.6305656472097
2131,2,701.2715527860508
2132,3,810.7551563172253
2133,3,587.8262489317981
2134,3,471.75901537021787
2135,4,1912.7761102688148
2136,3,1645.6467834458392
2137,4,1779.7920113996915
2138,3,2762.7080166257488
2139,4,4035.2507989056035
2140,4,2801.4071171190635
2141,5,3156.803036913158
2142,5,1211.761270667962
2143,3,1406.9259080592594
2144,3,1332.587820234166
2145,7,3226.7601356708933
2146,4,1176.3613751179716
2147,4,2521.721518429126
2148,5,2846.1151538853796
2149,5,2858.797354011917
2150,5,2709.9742915713496
2151,4,1224.435135045477
2152,2,3465.1261236673718
2153,5,2510.1031760501087
